genome	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
neisseria_gonorrhoeae.pangenome.k32	local	20	3	ones	bzip	24523920	26848158	24632860	2215298	123923	6544612	143530	6688142	6948224	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_ones.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	20	3	ones	rrr	24523920	26848158	24632860	2215298	123923	6544612	814539	7359151	6948224	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_ones.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	20	3	ones	xz	24523920	26848158	24632860	2215298	123923	6544612	216164	6760776	6948224	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_ones.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	20	3	runs	EliasFano	24523920	26848158	24631396	2216762	122978	6544620	271600	6816220	6947724	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_runs.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	20	3	runs	bzip	24523920	26848158	24631396	2216762	122978	6544620	141275	6685895	6947724	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_runs.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	20	3	runs	rrr	24523920	26848158	24631396	2216762	122978	6544620	814563	7359183	6947724	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_runs.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	20	3	runs	xz	24523920	26848158	24631396	2216762	122978	6544620	214072	6758692	6947724	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_runs.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	20	3	runsapprox	EliasFano	24523920	26848158	24632860	2215298	123923	6544620	273272	6817892	6948232	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_runsapprox.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	20	3	runsapprox	bzip	24523920	26848158	24632860	2215298	123923	6544620	143530	6688150	6948232	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_runsapprox.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	20	3	runsapprox	rrr	24523920	26848158	24632860	2215298	123923	6544620	814539	7359159	6948232	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_runsapprox.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	20	3	runsapprox	xz	24523920	26848158	24632860	2215298	123923	6544620	216172	6760792	6948232	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_runsapprox.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	20	3	zeros	EliasFano	24523920	26848158	24523920	2324238	146556	6544612	313224	6857836	6976472	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_zeros.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	20	3	zeros	bzip	24523920	26848158	24523920	2324238	146556	6544612	146452	6691064	6976472	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_zeros.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	20	3	zeros	rrr	24523920	26848158	24523920	2324238	146556	6544612	830731	7375343	6976472	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_zeros.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	20	3	zeros	xz	24523920	26848158	24523920	2324238	146556	6544612	229676	6774288	6976472	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_zeros.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	20	4	default	EliasFano	24523920	26777348	24523920	2253428	148261	6528896	316096	6844992	6961320	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_default.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	20	4	default	bzip	24523920	26777348	24523920	2253428	148261	6528896	154746	6683642	6961320	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_default.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	20	4	default	rrr	24523920	26777348	24523920	2253428	148261	6528896	813995	7342891	6961320	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_default.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	20	4	default	xz	24523920	26777348	24523920	2253428	148261	6528896	236112	6765008	6961320	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_default.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	20	4	ones	EliasFano	24523920	26777348	24644685	2132663	120990	6528896	267952	6796848	6924108	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_ones.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	20	4	ones	bzip	24523920	26777348	24644685	2132663	120990	6528896	142565	6671461	6924108	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_ones.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	20	4	ones	rrr	24523920	26777348	24644685	2132663	120990	6528896	793499	7322395	6924108	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_ones.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	20	4	ones	xz	24523920	26777348	24644685	2132663	120990	6528896	214020	6742916	6924108	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_ones.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	20	4	runs	EliasFano	24523920	26777348	24643422	2133926	120140	6528904	266448	6795352	6919952	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_runs.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	20	4	runs	bzip	24523920	26777348	24643422	2133926	120140	6528904	140553	6669457	6919952	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_runs.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	20	4	runs	rrr	24523920	26777348	24643422	2133926	120140	6528904	793523	7322427	6919952	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_runs.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	20	4	runs	xz	24523920	26777348	24643422	2133926	120140	6528904	212312	6741216	6919952	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_runs.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	20	4	runsapprox	EliasFano	24523920	26777348	24644685	2132663	120990	6528904	267952	6796856	6924116	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_runsapprox.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	20	4	runsapprox	bzip	24523920	26777348	24644685	2132663	120990	6528904	142565	6671469	6924116	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_runsapprox.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	20	4	runsapprox	rrr	24523920	26777348	24644685	2132663	120990	6528904	793499	7322403	6924116	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_runsapprox.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	20	4	runsapprox	xz	24523920	26777348	24644685	2132663	120990	6528904	214028	6742932	6924116	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_runsapprox.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	20	4	zeros	EliasFano	24523920	26777348	24523920	2253428	148399	6528896	316336	6845232	6962716	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_zeros.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	20	4	zeros	bzip	24523920	26777348	24523920	2253428	148399	6528896	155414	6684310	6962716	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_zeros.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	20	4	zeros	rrr	24523920	26777348	24523920	2253428	148399	6528896	814003	7342899	6962716	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_zeros.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	20	4	zeros	xz	24523920	26777348	24523920	2253428	148399	6528896	236680	6765576	6962716	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_4.M_zeros.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	20	5	default	EliasFano	24523920	26679643	24523920	2155723	151500	6505340	321616	6826956	6940872	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_default.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	20	5	default	bzip	24523920	26679643	24523920	2155723	151500	6505340	165097	6670437	6940872	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_default.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	20	5	default	rrr	24523920	26679643	24523920	2155723	151500	6505340	787155	7292495	6940872	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_default.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	20	5	default	xz	24523920	26679643	24523920	2155723	151500	6505340	247508	6752848	6940872	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_default.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	20	5	ones	EliasFano	24523920	26679643	24670475	2009168	116986	6505340	260680	6766020	6881000	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_ones.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	20	5	ones	bzip	24523920	26679643	24670475	2009168	116986	6505340	142034	6647374	6881000	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_ones.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	20	5	ones	rrr	24523920	26679643	24670475	2009168	116986	6505340	756843	7262183	6881000	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_ones.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	20	5	ones	xz	24523920	26679643	24670475	2009168	116986	6505340	210580	6715920	6881000	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_ones.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	20	5	runs	EliasFano	24523920	26679643	24669328	2010315	116194	6505348	259280	6764628	6883200	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_runs.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	20	5	runs	bzip	24523920	26679643	24669328	2010315	116194	6505348	140032	6645380	6883200	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_runs.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	20	5	runs	rrr	24523920	26679643	24669328	2010315	116194	6505348	756883	7262231	6883200	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_runs.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	20	5	runs	xz	24523920	26679643	24669328	2010315	116194	6505348	209140	6714488	6883200	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_runs.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	20	5	runsapprox	EliasFano	24523920	26679643	24670475	2009168	116986	6505348	260680	6766028	6881008	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_runsapprox.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	20	5	runsapprox	bzip	24523920	26679643	24670475	2009168	116986	6505348	142034	6647382	6881008	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_runsapprox.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	20	5	runsapprox	rrr	24523920	26679643	24670475	2009168	116986	6505348	756843	7262191	6881008	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_runsapprox.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	20	5	runsapprox	xz	24523920	26679643	24670475	2009168	116986	6505348	210588	6715936	6881008	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_runsapprox.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	20	5	zeros	EliasFano	24523920	26679643	24523920	2155723	151586	6505340	321768	6827108	6938488	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_zeros.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	20	5	zeros	bzip	24523920	26679643	24523920	2155723	151586	6505340	165613	6670953	6938488	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_zeros.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	20	5	zeros	rrr	24523920	26679643	24523920	2155723	151586	6505340	787155	7292495	6938488	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_zeros.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	20	5	zeros	xz	24523920	26679643	24523920	2155723	151586	6505340	247872	6753212	6938488	neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_5.M_zeros.C_xz
neisseria_gonorrhoeae.pangenome.k32	global	21	na	default	EliasFano	24648471	25874735	24648471	1226264	133045	6352540	287400	6639940	6786644	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_default.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	global	21	na	default	bzip	24648471	25874735	24648471	1226264	133045	6352540	210176	6562716	6786644	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_default.C_bzip
neisseria_gonorrhoeae.pangenome.k32	global	21	na	default	rrr	24648471	25874735	24648471	1226264	133045	6352540	700155	7052695	6786644	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_default.C_rrr
neisseria_gonorrhoeae.pangenome.k32	global	21	na	default	xz	24648471	25874735	24648471	1226264	133045	6352540	314604	6667144	6786644	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_default.C_xz
neisseria_gonorrhoeae.pangenome.k32	global	21	na	ones	EliasFano	24648471	25874735	24888842	985893	92516	6352540	212768	6565308	6684220	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_ones.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	global	21	na	ones	bzip	24648471	25874735	24888842	985893	92516	6352540	146086	6498626	6684220	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_ones.C_bzip
neisseria_gonorrhoeae.pangenome.k32	global	21	na	ones	rrr	24648471	25874735	24888842	985893	92516	6352540	608435	6960975	6684220	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_ones.C_rrr
neisseria_gonorrhoeae.pangenome.k32	global	21	na	ones	xz	24648471	25874735	24888842	985893	92516	6352540	237916	6590456	6684220	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_ones.C_xz
neisseria_gonorrhoeae.pangenome.k32	global	21	na	runs	EliasFano	24648471	25874735	24888460	986275	92253	6352548	212240	6564788	6680764	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_runs.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	global	21	na	runs	bzip	24648471	25874735	24888460	986275	92253	6352548	145567	6498115	6680764	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_runs.C_bzip
neisseria_gonorrhoeae.pangenome.k32	global	21	na	runs	rrr	24648471	25874735	24888460	986275	92253	6352548	608555	6961103	6680764	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_runs.C_rrr
neisseria_gonorrhoeae.pangenome.k32	global	21	na	runs	xz	24648471	25874735	24888460	986275	92253	6352548	237448	6589996	6680764	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_runs.C_xz
neisseria_gonorrhoeae.pangenome.k32	global	21	na	runsapprox	EliasFano	24648471	25874735	24888460	986275	92253	6352548	212240	6564788	6680764	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_runsapprox.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	global	21	na	runsapprox	bzip	24648471	25874735	24888460	986275	92253	6352548	145567	6498115	6680764	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_runsapprox.C_bzip
neisseria_gonorrhoeae.pangenome.k32	global	21	na	runsapprox	rrr	24648471	25874735	24888460	986275	92253	6352548	608555	6961103	6680764	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_runsapprox.C_rrr
neisseria_gonorrhoeae.pangenome.k32	global	21	na	runsapprox	xz	24648471	25874735	24888460	986275	92253	6352548	237448	6589996	6680764	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_runsapprox.C_xz
neisseria_gonorrhoeae.pangenome.k32	global	21	na	zeros	EliasFano	24648471	25874735	24648471	1226264	153989	6352540	324376	6676916	6801676	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_zeros.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	global	21	na	zeros	bzip	24648471	25874735	24648471	1226264	153989	6352540	239722	6592262	6801676	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_zeros.C_bzip
neisseria_gonorrhoeae.pangenome.k32	global	21	na	zeros	rrr	24648471	25874735	24648471	1226264	153989	6352540	699907	7052447	6801676	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_zeros.C_rrr
neisseria_gonorrhoeae.pangenome.k32	global	21	na	zeros	xz	24648471	25874735	24648471	1226264	153989	6352540	343512	6696052	6801676	neisseria_gonorrhoeae.pangenome.k32.S_global.k_21.d_na.M_zeros.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	21	1	default	EliasFano	24648471	27308291	24648471	2659820	132991	6601388	290216	6891604	7044008	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_default.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	21	1	default	bzip	24648471	27308291	24648471	2659820	132991	6601388	111598	6712986	7044008	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_default.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	21	1	default	rrr	24648471	27308291	24648471	2659820	132991	6601388	902563	7503951	7044008	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_default.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	21	1	default	xz	24648471	27308291	24648471	2659820	132991	6601388	191916	6793304	7044008	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_default.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	21	1	ones	EliasFano	24648471	27308291	24736977	2571314	133980	6601388	291960	6893348	7052024	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_ones.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	21	1	ones	bzip	24648471	27308291	24736977	2571314	133980	6601388	150586	6751974	7052024	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_ones.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	21	1	ones	rrr	24648471	27308291	24736977	2571314	133980	6601388	898411	7499799	7052024	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_ones.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	21	1	ones	xz	24648471	27308291	24736977	2571314	133980	6601388	229552	6830940	7052024	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_ones.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	21	1	runs	EliasFano	24648471	27308291	24734853	2573438	132842	6601396	289952	6891348	7050600	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_runs.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	21	1	runs	bzip	24648471	27308291	24734853	2573438	132842	6601396	148180	6749576	7050600	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_runs.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	21	1	runs	rrr	24648471	27308291	24734853	2573438	132842	6601396	898315	7499711	7050600	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_runs.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	21	1	runs	xz	24648471	27308291	24734853	2573438	132842	6601396	227316	6828712	7050600	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_runs.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	21	1	runsapprox	EliasFano	24648471	27308291	24736977	2571314	133980	6601396	291960	6893356	7052032	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_runsapprox.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	21	1	runsapprox	bzip	24648471	27308291	24736977	2571314	133980	6601396	150586	6751982	7052032	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_runsapprox.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	21	1	runsapprox	rrr	24648471	27308291	24736977	2571314	133980	6601396	898411	7499807	7052032	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_runsapprox.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	21	1	runsapprox	xz	24648471	27308291	24736977	2571314	133980	6601396	229560	6830956	7052032	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_runsapprox.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	21	1	zeros	EliasFano	24648471	27308291	24648471	2659820	134241	6601388	292424	6893812	7044924	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_zeros.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	21	1	zeros	bzip	24648471	27308291	24648471	2659820	134241	6601388	117006	6718394	7044924	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_zeros.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	21	1	zeros	rrr	24648471	27308291	24648471	2659820	134241	6601388	902371	7503759	7044924	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_zeros.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	21	1	zeros	xz	24648471	27308291	24648471	2659820	134241	6601388	197240	6798628	7044924	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_1.M_zeros.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	21	2	default	EliasFano	24648471	27164720	24648471	2516249	134200	6573476	292056	6865532	7003816	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_2.M_default.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	21	2	default	bzip	24648471	27164720	24648471	2516249	134200	6573476	121248	6694724	7003816	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_2.M_default.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	21	2	default	rrr	24648471	27164720	24648471	2516249	134200	6573476	866971	7440447	7003816	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_2.M_default.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	21	2	default	xz	24648471	27164720	24648471	2516249	134200	6573476	199776	6773252	7003816	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_2.M_default.C_xz
neisseria_gonorrhoeae.pangenome.k32	local	21	2	ones	EliasFano	24648471	27164720	24737414	2427306	126789	6573476	278976	6852452	6999516	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_2.M_ones.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	local	21	2	ones	bzip	24648471	27164720	24737414	2427306	126789	6573476	143205	6716681	6999516	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_2.M_ones.C_bzip
neisseria_gonorrhoeae.pangenome.k32	local	21	2	ones	rrr	24648471	27164720	24737414	2427306	126789	6573476	860451	7433927	6999516	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_2.M_ones.C_rrr
neisseria_gonorrhoeae.pangenome.k32	local	21	2	ones	xz	24648471	27164720	24737414	2427306	126789	6573476	218568	6792044	6999516	neisseria_gonorrhoeae.pangenome.k32.S_local.k_21.d_2.M_ones.C_xz
