pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
neisseria_gonorrhoeae.pangenome.k32.S_global.k_16.d_na.M_default	neisseria_gonorrhoeae.pangenome.k32	global	16	na	default	0.32	0.01	0.10	37%	27456	15392	0	0.397521
neisseria_gonorrhoeae.pangenome.k32.S_global.k_16.d_na.M_ones	neisseria_gonorrhoeae.pangenome.k32	global	16	na	ones	20.86	0.17	20.61	99%	278140	0	0	20.870337
neisseria_gonorrhoeae.pangenome.k32.S_global.k_16.d_na.M_runs	neisseria_gonorrhoeae.pangenome.k32	global	16	na	runs	31.02	0.89	30.08	99%	2291648	48272	0	31.033233
neisseria_gonorrhoeae.pangenome.k32.S_global.k_16.d_na.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	global	16	na	runsapprox	26.18	0.68	25.46	99%	2291648	0	0	26.184277
neisseria_gonorrhoeae.pangenome.k32.S_global.k_16.d_na.M_zeros	neisseria_gonorrhoeae.pangenome.k32	global	16	na	zeros	17.51	0.09	17.30	99%	278140	0	0	17.520567
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_1.M_default	neisseria_gonorrhoeae.pangenome.k32	local	16	1	default	0.63	0.02	0.16	28%	31792	18720	0	0.717499
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_1.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	16	1	ones	25.78	0.11	25.52	99%	278140	0	0	25.793062
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_1.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	16	1	runs	32.44	0.69	31.67	99%	2301848	59232	0	32.446613
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_1.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	16	1	runsapprox	33.75	0.73	32.97	99%	2301856	0	0	33.754439
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_1.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	16	1	zeros	20.74	0.10	20.60	99%	278140	0	0	20.752967
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_2.M_default	neisseria_gonorrhoeae.pangenome.k32	local	16	2	default	0.39	0.02	0.13	38%	29504	17112	0	0.475257
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_2.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	16	2	ones	20.59	0.16	20.37	99%	278140	0	0	20.59733
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_2.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	16	2	runs	33.73	0.79	32.88	99%	2292836	53872	0	33.737294
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_2.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	16	2	runsapprox	31.83	0.98	30.81	99%	2292784	0	0	31.841913
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_2.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	16	2	zeros	22.79	0.13	22.47	99%	278140	0	0	22.802722
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_3.M_default	neisseria_gonorrhoeae.pangenome.k32	local	16	3	default	0.43	0.02	0.10	31%	29504	16800	0	0.502768
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_3.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	16	3	ones	24.37	0.25	24.01	99%	278140	0	0	24.374183
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_3.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	16	3	runs	32.41	0.83	31.53	99%	2293116	9152	0	32.416097
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_3.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	16	3	runsapprox	27.81	0.68	27.09	99%	2293116	43288	0	27.821388
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_3.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	16	3	zeros	22.93	0.16	22.62	99%	278140	0	0	22.941728
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_4.M_default	neisseria_gonorrhoeae.pangenome.k32	local	16	4	default	0.36	0.01	0.12	39%	29504	16904	0	0.425853
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_4.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	16	4	ones	17.98	0.13	17.82	99%	278152	0	0	17.988084
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_4.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	16	4	runs	29.56	0.68	28.82	99%	2294640	52288	0	29.567067
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_4.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	16	4	runsapprox	27.75	0.64	27.07	99%	2294652	0	0	27.755564
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_4.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	16	4	zeros	17.15	0.16	16.96	99%	278152	0	0	17.157345
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_5.M_default	neisseria_gonorrhoeae.pangenome.k32	local	16	5	default	0.47	0.02	0.14	34%	29504	17096	0	0.556306
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_5.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	16	5	ones	22.85	0.11	22.62	99%	278140	0	0	22.856719
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_5.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	16	5	runs	29.58	0.69	28.83	99%	2296568	52448	0	29.588754
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_5.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	16	5	runsapprox	41.82	1.55	40.23	99%	2296380	0	0	41.827605
neisseria_gonorrhoeae.pangenome.k32.S_local.k_16.d_5.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	16	5	zeros	20.20	0.14	20.02	99%	278140	0	0	20.212093
neisseria_gonorrhoeae.pangenome.k32.S_global.k_17.d_na.M_default	neisseria_gonorrhoeae.pangenome.k32	global	17	na	default	0.31	0.02	0.09	38%	27456	15072	0	0.38587
neisseria_gonorrhoeae.pangenome.k32.S_global.k_17.d_na.M_ones	neisseria_gonorrhoeae.pangenome.k32	global	17	na	ones	15.15	0.10	15.02	99%	278152	0	0	15.15423
neisseria_gonorrhoeae.pangenome.k32.S_global.k_17.d_na.M_runs	neisseria_gonorrhoeae.pangenome.k32	global	17	na	runs	26.68	0.65	25.99	99%	2316272	48864	0	26.687346
neisseria_gonorrhoeae.pangenome.k32.S_global.k_17.d_na.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	global	17	na	runsapprox	30.90	0.81	30.05	99%	2316496	0	0	30.909297
neisseria_gonorrhoeae.pangenome.k32.S_global.k_17.d_na.M_zeros	neisseria_gonorrhoeae.pangenome.k32	global	17	na	zeros	15.18	0.07	15.08	99%	278152	0	0	15.187676
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_1.M_default	neisseria_gonorrhoeae.pangenome.k32	local	17	1	default	0.42	0.04	0.11	37%	29504	16912	0	0.503608
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_1.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	17	1	ones	23.93	0.25	23.54	99%	278140	0	0	23.940546
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_1.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	17	1	runs	33.37	0.85	32.43	99%	2315828	55024	0	33.380709
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_1.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	17	1	runsapprox	33.13	1.52	31.55	99%	2315096	0	0	33.142027
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_1.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	17	1	zeros	22.93	0.17	22.70	99%	278140	0	0	22.935204
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_2.M_default	neisseria_gonorrhoeae.pangenome.k32	local	17	2	default	0.38	0.01	0.12	36%	29504	16056	0	0.460475
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_2.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	17	2	ones	18.96	0.13	18.81	99%	278152	0	0	18.967448
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_2.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	17	2	runs	28.76	0.71	27.99	99%	2313752	52392	0	28.770871
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_2.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	17	2	runsapprox	31.62	0.79	30.79	99%	2313744	0	0	31.626722
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_2.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	17	2	zeros	16.96	0.07	16.85	99%	278152	0	0	16.968232
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_3.M_default	neisseria_gonorrhoeae.pangenome.k32	local	17	3	default	0.46	0.01	0.14	33%	29504	15880	0	0.549926
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_3.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	17	3	ones	21.81	0.17	21.59	99%	278140	0	0	21.814537
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_3.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	17	3	runs	30.01	0.79	29.18	99%	2314484	51712	0	30.023153
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_3.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	17	3	runsapprox	28.75	0.76	27.95	99%	2314464	0	0	28.755334
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_3.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	17	3	zeros	21.78	0.19	21.53	99%	278140	0	0	21.785155
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_4.M_default	neisseria_gonorrhoeae.pangenome.k32	local	17	4	default	0.33	0.03	0.08	37%	29504	15928	0	0.396929
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_4.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	17	4	ones	16.50	0.13	16.34	99%	278152	0	0	16.512178
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_4.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	17	4	runs	27.91	0.69	27.16	99%	2315496	51608	0	27.917356
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_4.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	17	4	runsapprox	33.55	1.19	32.31	99%	2315500	0	0	33.55486
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_4.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	17	4	zeros	15.72	0.11	15.58	99%	278148	0	0	15.729923
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_5.M_default	neisseria_gonorrhoeae.pangenome.k32	local	17	5	default	0.33	0.04	0.08	36%	29504	16096	0	0.393168
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_5.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	17	5	ones	22.19	0.23	21.93	99%	278152	0	0	22.195164
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_5.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	17	5	runs	28.01	0.68	27.28	99%	2317260	51752	0	28.021002
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_5.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	17	5	runsapprox	32.67	0.94	31.68	99%	2317204	0	0	32.678347
neisseria_gonorrhoeae.pangenome.k32.S_local.k_17.d_5.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	17	5	zeros	19.55	0.15	19.37	99%	278152	0	0	19.558524
neisseria_gonorrhoeae.pangenome.k32.S_global.k_18.d_na.M_default	neisseria_gonorrhoeae.pangenome.k32	global	18	na	default	0.30	0.04	0.08	39%	27456	14976	0	0.372034
neisseria_gonorrhoeae.pangenome.k32.S_global.k_18.d_na.M_ones	neisseria_gonorrhoeae.pangenome.k32	global	18	na	ones	16.61	0.11	16.45	99%	278140	0	0	16.619168
neisseria_gonorrhoeae.pangenome.k32.S_global.k_18.d_na.M_runs	neisseria_gonorrhoeae.pangenome.k32	global	18	na	runs	26.94	0.71	26.17	99%	2329560	49304	0	26.946052
neisseria_gonorrhoeae.pangenome.k32.S_global.k_18.d_na.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	global	18	na	runsapprox	32.92	1.01	31.87	99%	2329556	0	0	32.931954
neisseria_gonorrhoeae.pangenome.k32.S_global.k_18.d_na.M_zeros	neisseria_gonorrhoeae.pangenome.k32	global	18	na	zeros	16.09	0.07	15.97	99%	278140	0	0	16.093943
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_1.M_default	neisseria_gonorrhoeae.pangenome.k32	local	18	1	default	0.38	0.03	0.09	33%	29504	16016	0	0.463195
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_1.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	18	1	ones	19.12	0.14	18.88	99%	278140	0	0	19.128406
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_1.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	18	1	runs	28.79	0.63	28.11	99%	2326712	53200	0	28.798431
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_1.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	18	1	runsapprox	28.39	0.61	27.74	99%	2326712	0	0	28.394071
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_1.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	18	1	zeros	16.34	0.10	16.18	99%	278136	0	0	16.345307
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_2.M_default	neisseria_gonorrhoeae.pangenome.k32	local	18	2	default	0.36	0.04	0.10	39%	29504	15648	0	0.431587
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_2.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	18	2	ones	18.02	0.12	17.87	99%	278152	0	0	18.023986
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_2.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	18	2	runs	29.15	0.73	28.37	99%	2326352	52152	0	29.162028
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_2.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	18	2	runsapprox	32.51	0.76	31.70	99%	2326336	0	0	32.517991
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_2.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	18	2	zeros	17.24	0.15	17.06	99%	278152	0	0	17.242713
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_3.M_default	neisseria_gonorrhoeae.pangenome.k32	local	18	3	default	0.33	0.02	0.10	36%	29504	15544	0	0.393539
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_3.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	18	3	ones	18.29	0.11	18.09	99%	278140	0	0	18.299708
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_3.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	18	3	runs	37.26	1.44	35.76	99%	2326652	51776	0	37.269618
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_3.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	18	3	runsapprox	31.38	0.90	30.44	99%	2326808	0	0	31.385776
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_3.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	18	3	zeros	18.70	0.14	18.52	99%	278140	0	0	18.705622
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_4.M_default	neisseria_gonorrhoeae.pangenome.k32	local	18	4	default	0.35	0.02	0.11	39%	29504	15488	0	0.421387
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_4.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	18	4	ones	17.72	0.09	17.57	99%	278140	0	0	17.730719
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_4.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	18	4	runs	27.97	0.69	27.21	99%	2327624	51512	0	27.974152
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_4.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	18	4	runsapprox	32.88	1.03	31.80	99%	2327572	0	0	32.887168
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_4.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	18	4	zeros	20.14	0.20	19.87	99%	278140	0	0	20.151109
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_5.M_default	neisseria_gonorrhoeae.pangenome.k32	local	18	5	default	0.34	0.01	0.10	36%	29504	15560	0	0.413182
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_5.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	18	5	ones	18.83	0.16	18.64	99%	278152	0	0	18.835083
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_5.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	18	5	runs	32.13	0.86	31.21	99%	2328496	32448	0	32.141089
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_5.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	18	5	runsapprox	27.68	0.60	27.05	99%	2328536	19096	0	27.693305
neisseria_gonorrhoeae.pangenome.k32.S_local.k_18.d_5.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	18	5	zeros	17.64	0.19	17.42	99%	278152	0	0	17.652461
neisseria_gonorrhoeae.pangenome.k32.S_global.k_19.d_na.M_default	neisseria_gonorrhoeae.pangenome.k32	global	19	na	default	0.32	0.01	0.12	42%	27456	15040	0	0.394625
neisseria_gonorrhoeae.pangenome.k32.S_global.k_19.d_na.M_ones	neisseria_gonorrhoeae.pangenome.k32	global	19	na	ones	15.95	0.08	15.84	99%	278152	0	0	15.958404
neisseria_gonorrhoeae.pangenome.k32.S_global.k_19.d_na.M_runs	neisseria_gonorrhoeae.pangenome.k32	global	19	na	runs	27.65	0.76	26.84	99%	2339448	49728	0	27.662711
neisseria_gonorrhoeae.pangenome.k32.S_global.k_19.d_na.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	global	19	na	runsapprox	39.27	1.62	37.60	99%	2338864	0	0	39.281067
neisseria_gonorrhoeae.pangenome.k32.S_global.k_19.d_na.M_zeros	neisseria_gonorrhoeae.pangenome.k32	global	19	na	zeros	15.65	0.13	15.50	99%	278152	0	0	15.658837
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_1.M_default	neisseria_gonorrhoeae.pangenome.k32	local	19	1	default	0.37	0.02	0.11	37%	29504	15792	0	0.450407
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_1.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	19	1	ones	16.54	0.14	16.37	99%	278152	0	0	16.55044
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_1.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	19	1	runs	38.06	1.49	36.52	99%	2335984	53000	0	38.071226
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_1.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	19	1	runsapprox	28.96	0.68	28.24	99%	2336180	0	0	28.968349
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_1.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	19	1	zeros	14.87	0.07	14.78	99%	278148	0	0	14.87611
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_2.M_default	neisseria_gonorrhoeae.pangenome.k32	local	19	2	default	0.39	0.03	0.09	34%	29504	15608	0	0.471347
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_2.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	19	2	ones	19.33	0.11	19.07	99%	278140	0	0	19.334078
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_2.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	19	2	runs	33.01	0.91	32.05	99%	2335964	52456	0	33.019749
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_2.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	19	2	runsapprox	28.02	0.67	27.31	99%	2335960	0	0	28.029883
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_2.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	19	2	zeros	16.00	0.05	15.91	99%	278140	0	0	16.003416
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_3.M_default	neisseria_gonorrhoeae.pangenome.k32	local	19	3	default	0.36	0.02	0.11	39%	29504	15464	0	0.43232
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_3.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	19	3	ones	16.48	0.11	16.32	99%	278152	0	0	16.484289
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_3.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	19	3	runs	31.93	0.92	30.96	99%	2336396	52016	0	31.941487
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_3.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	19	3	runsapprox	27.91	0.67	27.20	99%	2336396	0	0	27.918087
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_3.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	19	3	zeros	16.51	0.13	16.35	99%	278148	0	0	16.519998
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_4.M_default	neisseria_gonorrhoeae.pangenome.k32	local	19	4	default	0.50	0.02	0.14	35%	29504	15432	0	0.599425
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_4.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	19	4	ones	16.40	0.14	16.23	99%	278140	0	0	16.408871
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_4.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	19	4	runs	41.87	1.84	39.95	99%	2335984	51872	0	41.882453
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_4.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	19	4	runsapprox	31.09	0.63	30.41	99%	2336764	0	0	31.095334
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_4.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	19	4	zeros	17.02	0.11	16.88	99%	278136	0	0	17.03207
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_5.M_default	neisseria_gonorrhoeae.pangenome.k32	local	19	5	default	0.35	0.03	0.09	35%	29504	15440	0	0.419124
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_5.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	19	5	ones	19.69	0.11	19.51	99%	278140	0	0	19.697691
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_5.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	19	5	runs	28.26	0.75	27.45	99%	2337392	51808	0	28.267673
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_5.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	19	5	runsapprox	28.01	0.73	27.24	99%	2337392	0	0	28.018521
neisseria_gonorrhoeae.pangenome.k32.S_local.k_19.d_5.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	19	5	zeros	17.56	0.13	17.15	98%	278140	0	0	17.563894
neisseria_gonorrhoeae.pangenome.k32.S_global.k_20.d_na.M_default	neisseria_gonorrhoeae.pangenome.k32	global	20	na	default	0.33	0.03	0.10	41%	27456	15128	0	0.406365
neisseria_gonorrhoeae.pangenome.k32.S_global.k_20.d_na.M_ones	neisseria_gonorrhoeae.pangenome.k32	global	20	na	ones	15.45	0.08	15.34	99%	278152	0	0	15.458803
neisseria_gonorrhoeae.pangenome.k32.S_global.k_20.d_na.M_runs	neisseria_gonorrhoeae.pangenome.k32	global	20	na	runs	32.29	0.85	31.38	99%	2348860	50128	0	32.294739
neisseria_gonorrhoeae.pangenome.k32.S_global.k_20.d_na.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	global	20	na	runsapprox	37.57	1.76	35.76	99%	2348840	0	0	37.576762
neisseria_gonorrhoeae.pangenome.k32.S_global.k_20.d_na.M_zeros	neisseria_gonorrhoeae.pangenome.k32	global	20	na	zeros	14.56	0.09	14.44	99%	278152	0	0	14.569076
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_1.M_default	neisseria_gonorrhoeae.pangenome.k32	local	20	1	default	0.50	0.02	0.15	35%	29504	15768	0	0.612737
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_1.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	20	1	ones	21.45	0.18	20.75	97%	278140	0	0	21.461916
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_1.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	20	1	runs	29.90	0.74	29.11	99%	2345088	53184	0	29.907014
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_1.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	20	1	runsapprox	39.07	1.42	37.60	99%	2344968	0	0	39.080021
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_1.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	20	1	zeros	18.95	0.12	18.76	99%	278140	0	0	18.958249
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_2.M_default	neisseria_gonorrhoeae.pangenome.k32	local	20	2	default	0.34	0.02	0.10	38%	29504	15568	0	0.410099
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_2.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	20	2	ones	16.49	0.08	16.36	99%	278288	0	0	16.49893
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_2.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	20	2	runs	34.05	0.90	33.08	99%	2344860	52624	0	34.053288
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_2.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	20	2	runsapprox	29.13	0.58	28.51	99%	2344848	0	0	29.138432
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_2.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	20	2	zeros	17.67	0.20	17.35	99%	278332	0	0	17.676798
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_default	neisseria_gonorrhoeae.pangenome.k32	local	20	3	default	0.35	0.02	0.10	35%	29504	15504	0	0.415789
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_ones	neisseria_gonorrhoeae.pangenome.k32	local	20	3	ones	21.72	0.19	21.42	99%	278140	0	0	21.732885
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_runs	neisseria_gonorrhoeae.pangenome.k32	local	20	3	runs	28.52	0.68	27.78	99%	2345172	52408	0	28.527856
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	local	20	3	runsapprox	32.70	0.84	31.81	99%	2345152	0	0	32.704094
neisseria_gonorrhoeae.pangenome.k32.S_local.k_20.d_3.M_zeros	neisseria_gonorrhoeae.pangenome.k32	local	20	3	zeros	20.41	0.17	20.19	99%	278140	0	0	20.419773
