pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_31.d_na.M_ones	neisseria_gonorrhoeae.pangenome.k32	greedytigs	31	na	ones	11.15	0.11	11.02	99%	278176	0	0	11.158026
neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_31.d_na.M_runs	neisseria_gonorrhoeae.pangenome.k32	greedytigs	31	na	runs	32.62	0.71	31.86	99%	2436920	0	0	32.630816
neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_31.d_na.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	greedytigs	31	na	runsapprox	32.00	0.88	31.07	99%	2437112	0	0	32.007187
neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_31.d_na.M_zeros	neisseria_gonorrhoeae.pangenome.k32	greedytigs	31	na	zeros	12.27	0.06	12.19	99%	278176	0	0	12.276926
neisseria_gonorrhoeae.pangenome.k32.S_matchtigs.k_31.d_na.M_default	neisseria_gonorrhoeae.pangenome.k32	matchtigs	31	na	default	Command exited with non-zero status 120	0.653105	na	na	na	na	na	na
neisseria_gonorrhoeae.pangenome.k32.S_matchtigs.k_31.d_na.M_ones	neisseria_gonorrhoeae.pangenome.k32	matchtigs	31	na	ones	12.25	0.07	12.15	99%	278176	0	0	12.258008
neisseria_gonorrhoeae.pangenome.k32.S_matchtigs.k_31.d_na.M_runs	neisseria_gonorrhoeae.pangenome.k32	matchtigs	31	na	runs	30.90	0.68	30.18	99%	2431396	0	0	30.907619
neisseria_gonorrhoeae.pangenome.k32.S_matchtigs.k_31.d_na.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	matchtigs	31	na	runsapprox	35.93	1.04	34.84	99%	2431312	0	0	35.944498
neisseria_gonorrhoeae.pangenome.k32.S_matchtigs.k_31.d_na.M_zeros	neisseria_gonorrhoeae.pangenome.k32	matchtigs	31	na	zeros	10.79	0.07	10.70	99%	278176	0	0	10.799817
neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_31.d_na.M_default	neisseria_gonorrhoeae.pangenome.k32	prophasm	31	na	default	Command exited with non-zero status 120	0.711678	na	na	na	na	na	na
neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_31.d_na.M_ones	neisseria_gonorrhoeae.pangenome.k32	prophasm	31	na	ones	11.56	0.07	11.47	99%	278176	0	0	11.569421
neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_31.d_na.M_runs	neisseria_gonorrhoeae.pangenome.k32	prophasm	31	na	runs	31.26	0.57	30.64	99%	2415920	0	0	31.269051
neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_31.d_na.M_runsapprox	neisseria_gonorrhoeae.pangenome.k32	prophasm	31	na	runsapprox	30.78	0.71	30.03	99%	2415920	0	0	30.792505
neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_31.d_na.M_zeros	neisseria_gonorrhoeae.pangenome.k32	prophasm	31	na	zeros	11.47	0.07	11.38	99%	278176	0	0	11.477417
salmonella_enterica.k32.S_eulertigs.k_8.d_na.M_default	salmonella_enterica.k32	eulertigs	8	na	default	Command exited with non-zero status 120	0.072385	na	na	na	na	na	na
salmonella_enterica.k32.S_eulertigs.k_8.d_na.M_ones	salmonella_enterica.k32	eulertigs	8	na	ones	0.00	0.00	0.00	85%	4724	0	0	0.009369
salmonella_enterica.k32.S_eulertigs.k_8.d_na.M_runs	salmonella_enterica.k32	eulertigs	8	na	runs	0.01	0.00	0.01	100%	7848	0	0	0.022684
salmonella_enterica.k32.S_eulertigs.k_8.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	8	na	runsapprox	0.01	0.00	0.00	100%	7848	0	0	0.022032
salmonella_enterica.k32.S_eulertigs.k_8.d_na.M_zeros	salmonella_enterica.k32	eulertigs	8	na	zeros	0.01	0.00	0.01	100%	4724	0	0	0.015892
salmonella_enterica.k32.S_greedytigs.k_8.d_na.M_default	salmonella_enterica.k32	greedytigs	8	na	default	Command exited with non-zero status 120	0.080569	na	na	na	na	na	na
salmonella_enterica.k32.S_greedytigs.k_8.d_na.M_ones	salmonella_enterica.k32	greedytigs	8	na	ones	0.00	0.00	0.00	100%	4724	0	0	0.013449
salmonella_enterica.k32.S_greedytigs.k_8.d_na.M_runs	salmonella_enterica.k32	greedytigs	8	na	runs	0.01	0.00	0.00	94%	7848	0	0	0.021575
salmonella_enterica.k32.S_greedytigs.k_8.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	8	na	runsapprox	0.01	0.00	0.01	100%	7848	0	0	0.022426
salmonella_enterica.k32.S_greedytigs.k_8.d_na.M_zeros	salmonella_enterica.k32	greedytigs	8	na	zeros	0.01	0.00	0.00	90%	4724	0	0	0.013891
salmonella_enterica.k32.S_prophasm.k_8.d_na.M_default	salmonella_enterica.k32	prophasm	8	na	default	Command exited with non-zero status 120	0.08327	na	na	na	na	na	na
salmonella_enterica.k32.S_prophasm.k_8.d_na.M_ones	salmonella_enterica.k32	prophasm	8	na	ones	0.00	0.00	0.00	85%	4724	0	0	0.010823
salmonella_enterica.k32.S_prophasm.k_8.d_na.M_runs	salmonella_enterica.k32	prophasm	8	na	runs	0.01	0.00	0.01	100%	7848	0	0	0.02225
salmonella_enterica.k32.S_prophasm.k_8.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	8	na	runsapprox	0.01	0.00	0.01	100%	7848	0	0	0.021918
salmonella_enterica.k32.S_prophasm.k_8.d_na.M_zeros	salmonella_enterica.k32	prophasm	8	na	zeros	0.00	0.00	0.00	100%	4724	0	0	0.012558
salmonella_enterica.k32.S_eulertigs.k_9.d_na.M_default	salmonella_enterica.k32	eulertigs	9	na	default	Command exited with non-zero status 120	0.078735	na	na	na	na	na	na
salmonella_enterica.k32.S_eulertigs.k_9.d_na.M_ones	salmonella_enterica.k32	eulertigs	9	na	ones	0.02	0.00	0.01	96%	6260	0	0	0.031549
salmonella_enterica.k32.S_eulertigs.k_9.d_na.M_runs	salmonella_enterica.k32	eulertigs	9	na	runs	0.05	0.01	0.04	100%	18084	0	0	0.06017
salmonella_enterica.k32.S_eulertigs.k_9.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	9	na	runsapprox	0.05	0.00	0.04	98%	18084	0	0	0.058553
salmonella_enterica.k32.S_eulertigs.k_9.d_na.M_zeros	salmonella_enterica.k32	eulertigs	9	na	zeros	0.02	0.00	0.02	92%	6260	0	0	0.030995
salmonella_enterica.k32.S_greedytigs.k_9.d_na.M_default	salmonella_enterica.k32	greedytigs	9	na	default	Command exited with non-zero status 120	0.072167	na	na	na	na	na	na
salmonella_enterica.k32.S_greedytigs.k_9.d_na.M_ones	salmonella_enterica.k32	greedytigs	9	na	ones	0.02	0.00	0.02	96%	6260	0	0	0.030057
salmonella_enterica.k32.S_greedytigs.k_9.d_na.M_runs	salmonella_enterica.k32	greedytigs	9	na	runs	0.05	0.00	0.04	98%	18084	0	0	0.058208
salmonella_enterica.k32.S_greedytigs.k_9.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	9	na	runsapprox	0.05	0.02	0.03	100%	18084	0	0	0.063187
salmonella_enterica.k32.S_greedytigs.k_9.d_na.M_zeros	salmonella_enterica.k32	greedytigs	9	na	zeros	0.02	0.00	0.02	96%	6260	0	0	0.032931
salmonella_enterica.k32.S_prophasm.k_9.d_na.M_default	salmonella_enterica.k32	prophasm	9	na	default	Command exited with non-zero status 120	0.078425	na	na	na	na	na	na
salmonella_enterica.k32.S_prophasm.k_9.d_na.M_ones	salmonella_enterica.k32	prophasm	9	na	ones	0.02	0.00	0.02	100%	6260	0	0	0.02652
salmonella_enterica.k32.S_prophasm.k_9.d_na.M_runs	salmonella_enterica.k32	prophasm	9	na	runs	0.05	0.02	0.03	100%	18084	0	0	0.060186
salmonella_enterica.k32.S_prophasm.k_9.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	9	na	runsapprox	0.05	0.01	0.04	100%	18084	0	0	0.060106
salmonella_enterica.k32.S_prophasm.k_9.d_na.M_zeros	salmonella_enterica.k32	prophasm	9	na	zeros	0.02	0.00	0.02	100%	6260	0	0	0.024706
salmonella_enterica.k32.S_eulertigs.k_10.d_na.M_default	salmonella_enterica.k32	eulertigs	10	na	default	Command exited with non-zero status 120	0.083232	na	na	na	na	na	na
salmonella_enterica.k32.S_eulertigs.k_10.d_na.M_ones	salmonella_enterica.k32	eulertigs	10	na	ones	0.07	0.00	0.06	98%	12652	0	0	0.079512
salmonella_enterica.k32.S_eulertigs.k_10.d_na.M_runs	salmonella_enterica.k32	eulertigs	10	na	runs	0.25	0.02	0.23	99%	71724	0	0	0.262176
salmonella_enterica.k32.S_eulertigs.k_10.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	10	na	runsapprox	0.28	0.02	0.25	99%	71724	0	0	0.29323
salmonella_enterica.k32.S_eulertigs.k_10.d_na.M_zeros	salmonella_enterica.k32	eulertigs	10	na	zeros	0.07	0.00	0.07	100%	12652	0	0	0.08037
salmonella_enterica.k32.S_greedytigs.k_10.d_na.M_default	salmonella_enterica.k32	greedytigs	10	na	default	Command exited with non-zero status 120	0.082304	na	na	na	na	na	na
salmonella_enterica.k32.S_greedytigs.k_10.d_na.M_ones	salmonella_enterica.k32	greedytigs	10	na	ones	0.13	0.00	0.12	100%	12652	0	0	0.138109
salmonella_enterica.k32.S_greedytigs.k_10.d_na.M_runs	salmonella_enterica.k32	greedytigs	10	na	runs	0.41	0.02	0.39	99%	71672	0	0	0.420696
salmonella_enterica.k32.S_greedytigs.k_10.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	10	na	runsapprox	0.25	0.02	0.23	100%	71672	0	0	0.260059
salmonella_enterica.k32.S_greedytigs.k_10.d_na.M_zeros	salmonella_enterica.k32	greedytigs	10	na	zeros	0.07	0.00	0.06	100%	12652	0	0	0.078873
salmonella_enterica.k32.S_prophasm.k_10.d_na.M_default	salmonella_enterica.k32	prophasm	10	na	default	Command exited with non-zero status 120	0.088559	na	na	na	na	na	na
salmonella_enterica.k32.S_prophasm.k_10.d_na.M_ones	salmonella_enterica.k32	prophasm	10	na	ones	0.07	0.01	0.06	98%	12652	0	0	0.079836
salmonella_enterica.k32.S_prophasm.k_10.d_na.M_runs	salmonella_enterica.k32	prophasm	10	na	runs	0.36	0.01	0.34	99%	71984	0	0	0.372402
salmonella_enterica.k32.S_prophasm.k_10.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	10	na	runsapprox	0.27	0.02	0.25	99%	71984	0	0	0.27804
salmonella_enterica.k32.S_prophasm.k_10.d_na.M_zeros	salmonella_enterica.k32	prophasm	10	na	zeros	0.07	0.00	0.06	98%	12652	0	0	0.079218
salmonella_enterica.k32.S_eulertigs.k_11.d_na.M_default	salmonella_enterica.k32	eulertigs	11	na	default	Command exited with non-zero status 120	0.117708	na	na	na	na	na	na
salmonella_enterica.k32.S_eulertigs.k_11.d_na.M_ones	salmonella_enterica.k32	eulertigs	11	na	ones	0.46	0.00	0.46	99%	38008	0	0	0.471772
salmonella_enterica.k32.S_eulertigs.k_11.d_na.M_runs	salmonella_enterica.k32	eulertigs	11	na	runs	1.54	0.07	1.46	99%	236124	0	0	1.547997
salmonella_enterica.k32.S_eulertigs.k_11.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	11	na	runsapprox	1.44	0.06	1.37	99%	235540	0	0	1.445118
salmonella_enterica.k32.S_eulertigs.k_11.d_na.M_zeros	salmonella_enterica.k32	eulertigs	11	na	zeros	0.45	0.01	0.43	99%	38008	0	0	0.459531
salmonella_enterica.k32.S_greedytigs.k_11.d_na.M_default	salmonella_enterica.k32	greedytigs	11	na	default	Command exited with non-zero status 120	0.131484	na	na	na	na	na	na
salmonella_enterica.k32.S_greedytigs.k_11.d_na.M_ones	salmonella_enterica.k32	greedytigs	11	na	ones	0.46	0.00	0.45	99%	38008	0	0	0.46677
salmonella_enterica.k32.S_greedytigs.k_11.d_na.M_runs	salmonella_enterica.k32	greedytigs	11	na	runs	1.46	0.06	1.39	99%	235240	0	0	1.466059
salmonella_enterica.k32.S_greedytigs.k_11.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	11	na	runsapprox	1.45	0.09	1.36	99%	235240	0	0	1.459117
salmonella_enterica.k32.S_greedytigs.k_11.d_na.M_zeros	salmonella_enterica.k32	greedytigs	11	na	zeros	0.45	0.01	0.43	99%	38008	0	0	0.459873
salmonella_enterica.k32.S_prophasm.k_11.d_na.M_default	salmonella_enterica.k32	prophasm	11	na	default	Command exited with non-zero status 120	0.129391	na	na	na	na	na	na
salmonella_enterica.k32.S_prophasm.k_11.d_na.M_ones	salmonella_enterica.k32	prophasm	11	na	ones	0.76	0.01	0.74	99%	38008	0	0	0.764859
salmonella_enterica.k32.S_prophasm.k_11.d_na.M_runs	salmonella_enterica.k32	prophasm	11	na	runs	1.56	0.06	1.49	99%	237852	0	0	1.565528
salmonella_enterica.k32.S_prophasm.k_11.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	11	na	runsapprox	1.48	0.06	1.42	99%	237852	0	0	1.486574
salmonella_enterica.k32.S_prophasm.k_11.d_na.M_zeros	salmonella_enterica.k32	prophasm	11	na	zeros	0.53	0.01	0.52	99%	38008	0	0	0.541833
salmonella_enterica.k32.S_eulertigs.k_12.d_na.M_default	salmonella_enterica.k32	eulertigs	12	na	default	Command exited with non-zero status 120	0.384484	na	na	na	na	na	na
salmonella_enterica.k32.S_eulertigs.k_12.d_na.M_ones	salmonella_enterica.k32	eulertigs	12	na	ones	3.01	0.05	2.95	99%	141088	0	0	3.014844
salmonella_enterica.k32.S_eulertigs.k_12.d_na.M_runs	salmonella_enterica.k32	eulertigs	12	na	runs	10.59	0.26	10.32	99%	953332	0	0	10.601628
salmonella_enterica.k32.S_eulertigs.k_12.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	12	na	runsapprox	8.35	0.23	8.11	99%	953332	0	0	8.359349
salmonella_enterica.k32.S_eulertigs.k_12.d_na.M_zeros	salmonella_enterica.k32	eulertigs	12	na	zeros	2.97	0.03	2.93	99%	141088	0	0	2.979089
salmonella_enterica.k32.S_greedytigs.k_12.d_na.M_default	salmonella_enterica.k32	greedytigs	12	na	default	Command exited with non-zero status 120	0.241568	na	na	na	na	na	na
salmonella_enterica.k32.S_greedytigs.k_12.d_na.M_ones	salmonella_enterica.k32	greedytigs	12	na	ones	2.71	0.03	2.67	99%	141088	0	0	2.717454
salmonella_enterica.k32.S_greedytigs.k_12.d_na.M_runs	salmonella_enterica.k32	greedytigs	12	na	runs	7.25	0.23	7.01	99%	924052	0	0	7.253112
salmonella_enterica.k32.S_greedytigs.k_12.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	12	na	runsapprox	7.22	0.24	6.96	99%	924052	0	0	7.225898
salmonella_enterica.k32.S_greedytigs.k_12.d_na.M_zeros	salmonella_enterica.k32	greedytigs	12	na	zeros	3.89	0.05	3.82	99%	141088	0	0	3.895359
salmonella_enterica.k32.S_prophasm.k_12.d_na.M_default	salmonella_enterica.k32	prophasm	12	na	default	Command exited with non-zero status 120	0.443186	na	na	na	na	na	na
salmonella_enterica.k32.S_prophasm.k_12.d_na.M_ones	salmonella_enterica.k32	prophasm	12	na	ones	4.16	0.06	4.09	99%	141088	0	0	4.170021
salmonella_enterica.k32.S_prophasm.k_12.d_na.M_runs	salmonella_enterica.k32	prophasm	12	na	runs	12.43	0.26	12.16	99%	954500	0	0	12.438965
salmonella_enterica.k32.S_prophasm.k_12.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	12	na	runsapprox	10.42	0.38	10.02	99%	954576	0	0	10.424971
salmonella_enterica.k32.S_prophasm.k_12.d_na.M_zeros	salmonella_enterica.k32	prophasm	12	na	zeros	3.00	0.03	2.96	99%	141088	0	0	3.006831
salmonella_enterica.k32.S_eulertigs.k_13.d_na.M_default	salmonella_enterica.k32	eulertigs	13	na	default	Command exited with non-zero status 120	2.263435	na	na	na	na	na	na
salmonella_enterica.k32.S_eulertigs.k_13.d_na.M_ones	salmonella_enterica.k32	eulertigs	13	na	ones	17.43	0.11	17.29	99%	278176	0	0	17.433978
salmonella_enterica.k32.S_eulertigs.k_13.d_na.M_runs	salmonella_enterica.k32	eulertigs	13	na	runs	3186.43	7.53	3174.41	99%	3267084	0	0	3186.443125
salmonella_enterica.k32.S_eulertigs.k_13.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	13	na	runsapprox	53.26	0.99	52.21	99%	2782124	0	0	53.266578
salmonella_enterica.k32.S_eulertigs.k_13.d_na.M_zeros	salmonella_enterica.k32	eulertigs	13	na	zeros	17.13	0.10	17.00	99%	278176	0	0	17.136714
salmonella_enterica.k32.S_greedytigs.k_13.d_na.M_default	salmonella_enterica.k32	greedytigs	13	na	default	Command exited with non-zero status 120	0.46801	na	na	na	na	na	na
salmonella_enterica.k32.S_greedytigs.k_13.d_na.M_ones	salmonella_enterica.k32	greedytigs	13	na	ones	11.45	0.07	11.37	99%	278176	0	0	11.463634
salmonella_enterica.k32.S_greedytigs.k_13.d_na.M_runs	salmonella_enterica.k32	greedytigs	13	na	runs	42.23	0.99	41.17	99%	2479872	0	0	42.235464
salmonella_enterica.k32.S_greedytigs.k_13.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	13	na	runsapprox	34.06	0.70	33.30	99%	2479788	0	0	34.070313
salmonella_enterica.k32.S_greedytigs.k_13.d_na.M_zeros	salmonella_enterica.k32	greedytigs	13	na	zeros	11.96	0.06	11.87	99%	278176	0	0	11.965855
salmonella_enterica.k32.S_prophasm.k_13.d_na.M_default	salmonella_enterica.k32	prophasm	13	na	default	Command exited with non-zero status 120	2.434597	na	na	na	na	na	na
salmonella_enterica.k32.S_prophasm.k_13.d_na.M_ones	salmonella_enterica.k32	prophasm	13	na	ones	17.71	0.12	17.57	99%	278176	0	0	17.717748
salmonella_enterica.k32.S_prophasm.k_13.d_na.M_runs	salmonella_enterica.k32	prophasm	13	na	runs	5041.72	3.88	5029.95	99%	3326164	0	0	5041.733324
salmonella_enterica.k32.S_prophasm.k_13.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	13	na	runsapprox	52.74	0.92	51.75	99%	2780616	0	0	52.745529
salmonella_enterica.k32.S_prophasm.k_13.d_na.M_zeros	salmonella_enterica.k32	prophasm	13	na	zeros	15.62	0.11	15.49	99%	278176	0	0	15.630273
salmonella_enterica.k32.S_eulertigs.k_14.d_na.M_default	salmonella_enterica.k32	eulertigs	14	na	default	6.36	0.59	9.46	158%	500788	32	0	6.553198
salmonella_enterica.k32.S_eulertigs.k_14.d_na.M_ones	salmonella_enterica.k32	eulertigs	14	na	ones	42.47	0.18	42.23	99%	552616	0	0	42.473579
salmonella_enterica.k32.S_eulertigs.k_14.d_na.M_runs	salmonella_enterica.k32	eulertigs	14	na	runs	27669.69	13.52	27611.76	99%	7071356	0	0	27669.699205
salmonella_enterica.k32.S_eulertigs.k_14.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	14	na	runsapprox	116.75	1.93	114.66	99%	5378420	0	0	116.759219
salmonella_enterica.k32.S_eulertigs.k_14.d_na.M_zeros	salmonella_enterica.k32	eulertigs	14	na	zeros	49.97	0.27	49.65	99%	552616	0	0	49.980144
salmonella_enterica.k32.S_greedytigs.k_14.d_na.M_default	salmonella_enterica.k32	greedytigs	14	na	default	Command exited with non-zero status 120	1.03101	na	na	na	na	na	na
salmonella_enterica.k32.S_greedytigs.k_14.d_na.M_ones	salmonella_enterica.k32	greedytigs	14	na	ones	25.70	0.13	25.53	99%	552616	0	0	25.709031
salmonella_enterica.k32.S_greedytigs.k_14.d_na.M_runs	salmonella_enterica.k32	greedytigs	14	na	runs	77.80	1.54	76.17	99%	4953256	0	0	77.805244
salmonella_enterica.k32.S_greedytigs.k_14.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	14	na	runsapprox	76.97	1.52	75.37	99%	4953204	0	0	76.979934
salmonella_enterica.k32.S_greedytigs.k_14.d_na.M_zeros	salmonella_enterica.k32	greedytigs	14	na	zeros	29.40	0.19	29.18	99%	552588	0	0	29.41206
salmonella_enterica.k32.S_prophasm.k_14.d_na.M_default	salmonella_enterica.k32	prophasm	14	na	default	6.14	0.50	9.34	160%	497268	0	0	6.286545
salmonella_enterica.k32.S_prophasm.k_14.d_na.M_ones	salmonella_enterica.k32	prophasm	14	na	ones	47.44	0.25	47.14	99%	552616	0	0	47.452886
salmonella_enterica.k32.S_prophasm.k_14.d_na.M_runs	salmonella_enterica.k32	prophasm	14	na	runs	41700.47	23.30	41609.38	99%	7193288	0	0	41700.47563
salmonella_enterica.k32.S_prophasm.k_14.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	14	na	runsapprox	124.89	1.95	122.78	99%	5377208	202496	0	124.895807
salmonella_enterica.k32.S_prophasm.k_14.d_na.M_zeros	salmonella_enterica.k32	prophasm	14	na	zeros	40.60	0.20	40.36	99%	552616	0	0	40.612571
salmonella_enterica.k32.S_eulertigs.k_15.d_na.M_default	salmonella_enterica.k32	eulertigs	15	na	default	6.17	0.60	9.65	166%	535492	8	0	6.330488
salmonella_enterica.k32.S_eulertigs.k_15.d_na.M_ones	salmonella_enterica.k32	eulertigs	15	na	ones	48.89	0.30	48.53	99%	1101496	0	0	48.900427
salmonella_enterica.k32.S_eulertigs.k_15.d_na.M_runs	salmonella_enterica.k32	eulertigs	15	na	runs	5544.94	21.87	5515.14	99%	8612448	220536	0	5544.946164
salmonella_enterica.k32.S_eulertigs.k_15.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	15	na	runsapprox	117.86	2.12	115.62	99%	7625616	39848	0	117.867042
salmonella_enterica.k32.S_eulertigs.k_15.d_na.M_zeros	salmonella_enterica.k32	eulertigs	15	na	zeros	56.76	3.53	52.25	98%	1101508	96512	0	56.771804
salmonella_enterica.k32.S_greedytigs.k_15.d_na.M_default	salmonella_enterica.k32	greedytigs	15	na	default	Command exited with non-zero status 120	1.485127	na	na	na	na	na	na
salmonella_enterica.k32.S_greedytigs.k_15.d_na.M_ones	salmonella_enterica.k32	greedytigs	15	na	ones	34.65	0.19	34.41	99%	1101496	0	0	34.661217
salmonella_enterica.k32.S_greedytigs.k_15.d_na.M_runs	salmonella_enterica.k32	greedytigs	15	na	runs	99.67	2.17	97.39	99%	7655660	0	0	99.679266
salmonella_enterica.k32.S_greedytigs.k_15.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	15	na	runsapprox	89.38	1.67	87.58	99%	7655676	0	0	89.388721
salmonella_enterica.k32.S_greedytigs.k_15.d_na.M_zeros	salmonella_enterica.k32	greedytigs	15	na	zeros	35.24	0.21	34.98	99%	1101496	0	0	35.247054
salmonella_enterica.k32.S_prophasm.k_15.d_na.M_default	salmonella_enterica.k32	prophasm	15	na	default	6.17	0.73	9.66	168%	535432	0	0	6.384121
salmonella_enterica.k32.S_prophasm.k_15.d_na.M_ones	salmonella_enterica.k32	prophasm	15	na	ones	48.66	0.32	48.28	99%	1101496	0	0	48.672564
salmonella_enterica.k32.S_prophasm.k_15.d_na.M_runs	salmonella_enterica.k32	prophasm	15	na	runs	8332.17	10.19	8308.14	99%	8674728	0	0	8332.180204
salmonella_enterica.k32.S_prophasm.k_15.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	15	na	runsapprox	135.70	6.22	128.77	99%	7625468	404848	0	135.713133
salmonella_enterica.k32.S_prophasm.k_15.d_na.M_zeros	salmonella_enterica.k32	prophasm	15	na	zeros	51.90	0.24	51.60	99%	1101496	0	0	51.908968
salmonella_enterica.k32.S_eulertigs.k_16.d_na.M_default	salmonella_enterica.k32	eulertigs	16	na	default	4.61	0.65	7.30	172%	440336	0	0	4.766308
salmonella_enterica.k32.S_eulertigs.k_16.d_na.M_ones	salmonella_enterica.k32	eulertigs	16	na	ones	49.55	0.29	49.20	99%	1101472	0	0	49.559175
salmonella_enterica.k32.S_eulertigs.k_16.d_na.M_runs	salmonella_enterica.k32	eulertigs	16	na	runs	323.92	2.76	320.76	99%	8624820	0	0	323.933511
salmonella_enterica.k32.S_eulertigs.k_16.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	16	na	runsapprox	120.41	6.35	112.79	98%	8622004	278712	0	120.420251
salmonella_enterica.k32.S_eulertigs.k_16.d_na.M_zeros	salmonella_enterica.k32	eulertigs	16	na	zeros	47.77	0.30	47.42	99%	1101496	0	0	47.777272
salmonella_enterica.k32.S_greedytigs.k_16.d_na.M_default	salmonella_enterica.k32	greedytigs	16	na	default	Command exited with non-zero status 120	1.707276	na	na	na	na	na	na
salmonella_enterica.k32.S_greedytigs.k_16.d_na.M_ones	salmonella_enterica.k32	greedytigs	16	na	ones	37.67	0.20	37.42	99%	1101492	0	0	37.677125
salmonella_enterica.k32.S_greedytigs.k_16.d_na.M_runs	salmonella_enterica.k32	greedytigs	16	na	runs	98.01	1.92	95.95	99%	8889328	0	0	98.023029
salmonella_enterica.k32.S_greedytigs.k_16.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	16	na	runsapprox	96.87	2.04	94.70	99%	8889328	0	0	96.878273
salmonella_enterica.k32.S_greedytigs.k_16.d_na.M_zeros	salmonella_enterica.k32	greedytigs	16	na	zeros	38.55	0.23	38.28	99%	1101492	0	0	38.561287
salmonella_enterica.k32.S_prophasm.k_16.d_na.M_default	salmonella_enterica.k32	prophasm	16	na	default	4.50	0.43	7.11	167%	442844	0	0	4.728556
salmonella_enterica.k32.S_prophasm.k_16.d_na.M_ones	salmonella_enterica.k32	prophasm	16	na	ones	49.48	0.22	49.21	99%	1101492	0	0	49.493948
salmonella_enterica.k32.S_prophasm.k_16.d_na.M_runs	salmonella_enterica.k32	prophasm	16	na	runs	494.18	3.10	490.29	99%	8587568	0	0	494.188978
salmonella_enterica.k32.S_prophasm.k_16.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	16	na	runsapprox	109.74	1.96	107.62	99%	8587568	0	0	109.750738
salmonella_enterica.k32.S_prophasm.k_16.d_na.M_zeros	salmonella_enterica.k32	prophasm	16	na	zeros	47.74	0.39	47.29	99%	1101484	226360	0	47.753189
salmonella_enterica.k32.S_eulertigs.k_17.d_na.M_default	salmonella_enterica.k32	eulertigs	17	na	default	3.31	0.46	5.37	175%	372572	40	0	3.563503
salmonella_enterica.k32.S_eulertigs.k_17.d_na.M_ones	salmonella_enterica.k32	eulertigs	17	na	ones	49.19	0.33	48.80	99%	1101496	0	0	49.193744
