genome	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	tigs_ns	tigs_cl	enc0_xz_bytes	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
neisseria_gonorrhoeae.pangenome.k32	prophasm	9	na	runs	xz	131072	137781	133672	4120	775	837	137768	13120	12524	1836	14360	14680	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_9.d_na.M_runs.C_xz
neisseria_gonorrhoeae.pangenome.k32	prophasm	9	na	runsapprox	EliasFano	131072	137768	137760	8	1	837	137768	13120	12352	8	12360	12364	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_9.d_na.M_runsapprox.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	prophasm	9	na	runsapprox	bzip	131072	137768	137760	8	1	837	137768	13120	12352	50	12402	12364	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
neisseria_gonorrhoeae.pangenome.k32	prophasm	9	na	runsapprox	rrr	131072	137768	137760	8	1	837	137768	13120	12352	707	13059	12364	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_9.d_na.M_runsapprox.C_rrr
neisseria_gonorrhoeae.pangenome.k32	prophasm	9	na	runsapprox	xz	131072	137768	137760	8	1	837	137768	13120	12352	164	12516	12364	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_9.d_na.M_runsapprox.C_xz
neisseria_gonorrhoeae.pangenome.k32	prophasm	9	na	zeros	EliasFano	131072	137768	131072	6696	1574	837	137768	13120	12352	2920	15272	16136	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_9.d_na.M_zeros.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	prophasm	9	na	zeros	bzip	131072	137768	131072	6696	1574	837	137768	13120	12352	2307	14659	16136	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_9.d_na.M_zeros.C_bzip
neisseria_gonorrhoeae.pangenome.k32	prophasm	9	na	zeros	rrr	131072	137768	131072	6696	1574	837	137768	13120	12352	3803	16155	16136	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_9.d_na.M_zeros.C_rrr
neisseria_gonorrhoeae.pangenome.k32	prophasm	9	na	zeros	xz	131072	137768	131072	6696	1574	837	137768	13120	12352	2768	15120	16136	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_9.d_na.M_zeros.C_xz
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	default	EliasFano	524548	530776	524548	6228	692	692	530776	145152	144068	1832	145900	145292	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_default.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	default	bzip	524548	530776	524548	6228	692	692	530776	145152	144068	1159	145227	145292	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_default.C_bzip
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	default	rrr	524548	530776	524548	6228	692	692	530776	145152	144068	6099	150167	145292	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_default.C_rrr
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	default	xz	524548	530776	524548	6228	692	692	530776	145152	144068	1876	145944	145292	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_default.C_xz
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	ones	EliasFano	524548	530776	530648	128	113	692	530776	145152	144068	376	144444	144216	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_ones.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	ones	bzip	524548	530776	530648	128	113	692	530776	145152	144068	349	144417	144216	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_ones.C_bzip
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	ones	rrr	524548	530776	530648	128	113	692	530776	145152	144068	2563	146631	144216	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_ones.C_rrr
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	ones	xz	524548	530776	530648	128	113	692	530776	145152	144068	664	144732	144216	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_ones.C_xz
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	runs	bzip	524548	530789	526329	4471	687	692	530776	145152	143484	1651	145135	145856	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_runs.C_bzip
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	runs	xz	524548	530789	526329	4471	687	692	530776	145152	143484	2300	145784	145856	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_runs.C_xz
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	runsapprox	EliasFano	524548	530776	530597	179	102	692	530776	145152	144068	344	144412	143824	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_runsapprox.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	runsapprox	bzip	524548	530776	530597	179	102	692	530776	145152	144068	353	144421	143824	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_runsapprox.C_bzip
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	runsapprox	rrr	524548	530776	530597	179	102	692	530776	145152	144068	2603	146671	143824	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_runsapprox.C_rrr
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	runsapprox	xz	524548	530776	530597	179	102	692	530776	145152	144068	664	144732	143824	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_runsapprox.C_xz
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	zeros	EliasFano	524548	530776	524548	6228	3795	692	530776	145152	144068	7744	151812	150016	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_zeros.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	zeros	bzip	524548	530776	524548	6228	3795	692	530776	145152	144068	5761	149829	150016	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_zeros.C_bzip
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	zeros	rrr	524548	530776	524548	6228	3795	692	530776	145152	144068	7323	151391	150016	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_zeros.C_rrr
neisseria_gonorrhoeae.pangenome.k32	eulertigs	10	na	zeros	xz	524548	530776	524548	6228	3795	692	530776	145152	144068	8368	152436	150016	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_10.d_na.M_zeros.C_xz
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	default	EliasFano	524548	527645	527627	18	2	2	527645	144292	144264	16	144280	143636	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_default.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	default	bzip	524548	527645	527627	18	2	2	527645	144292	144264	55	144319	143636	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_default.C_bzip
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	default	rrr	524548	527645	527627	18	2	2	527645	144292	144264	2411	146675	143636	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_default.C_rrr
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	default	xz	524548	527645	527627	18	2	2	527645	144292	144264	228	144492	143636	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_default.C_xz
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	ones	EliasFano	524548	527645	527634	11	3	2	527645	144292	144264	16	144280	144164	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_ones.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	ones	bzip	524548	527645	527634	11	3	2	527645	144292	144264	59	144323	144164	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_ones.C_bzip
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	ones	rrr	524548	527645	527634	11	3	2	527645	144292	144264	2403	146667	144164	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_ones.C_rrr
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	ones	xz	524548	527645	527634	11	3	2	527645	144292	144264	228	144492	144164	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_ones.C_xz
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	runs	bzip	524548	527658	526042	1627	958	2	527645	144292	144008	2032	146040	145696	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_runs.C_bzip
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	runs	xz	524548	527658	526042	1627	958	2	527645	144292	144008	3168	147176	145696	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_runs.C_xz
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	runsapprox	EliasFano	524548	527645	527627	18	2	2	527645	144292	144264	16	144280	143636	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_runsapprox.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	runsapprox	bzip	524548	527645	527627	18	2	2	527645	144292	144264	55	144319	143636	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_runsapprox.C_bzip
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	runsapprox	rrr	524548	527645	527627	18	2	2	527645	144292	144264	2411	146675	143636	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_runsapprox.C_rrr
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	runsapprox	xz	524548	527645	527627	18	2	2	527645	144292	144264	228	144492	143636	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_runsapprox.C_xz
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	zeros	EliasFano	524548	527645	524548	3097	1711	2	527645	144292	144264	3976	148240	146544	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_zeros.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	zeros	bzip	524548	527645	524548	3097	1711	2	527645	144292	144264	3061	147325	146544	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_zeros.C_bzip
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	zeros	rrr	524548	527645	524548	3097	1711	2	527645	144292	144264	4891	149155	146544	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_zeros.C_rrr
neisseria_gonorrhoeae.pangenome.k32	greedytigs	10	na	zeros	xz	524548	527645	524548	3097	1711	2	527645	144292	144264	4936	149200	146544	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_10.d_na.M_zeros.C_xz
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	default	EliasFano	524548	552142	524548	27594	3066	3066	552142	57732	54844	6504	61348	64812	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_default.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	default	bzip	524548	552142	524548	27594	3066	3066	552142	57732	54844	2561	57405	64812	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_default.C_bzip
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	default	rrr	524548	552142	524548	27594	3066	3066	552142	57732	54844	14619	69463	64812	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_default.C_rrr
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	default	xz	524548	552142	524548	27594	3066	3066	552142	57732	54844	4360	59204	64812	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_default.C_xz
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	ones	EliasFano	524548	552142	551964	178	155	3066	552142	57732	54844	504	55348	54904	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_ones.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	ones	bzip	524548	552142	551964	178	155	3066	552142	57732	54844	491	55335	54904	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_ones.C_bzip
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	ones	rrr	524548	552142	551964	178	155	3066	552142	57732	54844	2699	57543	54904	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_ones.C_rrr
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	ones	xz	524548	552142	551964	178	155	3066	552142	57732	54844	844	55688	54904	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_ones.C_xz
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	runs	bzip	524548	552155	535082	17084	2950	3066	552142	57732	54624	4774	59398	63856	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_runs.C_bzip
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	runs	xz	524548	552155	535082	17084	2950	3066	552142	57732	54624	6436	61060	63856	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_runs.C_xz
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	runsapprox	EliasFano	524548	552142	551901	241	138	3066	552142	57732	54844	456	55300	55168	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_runsapprox.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	runsapprox	bzip	524548	552142	551901	241	138	3066	552142	57732	54844	485	55329	55168	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_runsapprox.C_bzip
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	runsapprox	rrr	524548	552142	551901	241	138	3066	552142	57732	54844	2739	57583	55168	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_runsapprox.C_rrr
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	runsapprox	xz	524548	552142	551901	241	138	3066	552142	57732	54844	832	55676	55168	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_runsapprox.C_xz
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	zeros	EliasFano	524548	552142	524548	27594	5610	3066	552142	57732	54844	10672	65516	68452	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_zeros.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	zeros	bzip	524548	552142	524548	27594	5610	3066	552142	57732	54844	7486	62330	68452	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_zeros.C_bzip
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	zeros	rrr	524548	552142	524548	27594	5610	3066	552142	57732	54844	14563	69407	68452	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_zeros.C_rrr
neisseria_gonorrhoeae.pangenome.k32	prophasm	10	na	zeros	xz	524548	552142	524548	27594	5610	3066	552142	57732	54844	9076	63920	68452	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_10.d_na.M_zeros.C_xz
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	default	EliasFano	2042908	2315148	2042908	272240	27224	27224	2315148	643336	619076	50416	669492	664920	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_default.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	default	bzip	2042908	2315148	2042908	272240	27224	27224	2315148	643336	619076	27107	646183	664920	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_default.C_bzip
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	default	rrr	2042908	2315148	2042908	272240	27224	27224	2315148	643336	619076	121691	740767	664920	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_default.C_rrr
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	default	xz	2042908	2315148	2042908	272240	27224	27224	2315148	643336	619076	42180	661256	664920	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_default.C_xz
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	ones	EliasFano	2042908	2315148	2275113	40035	30377	27224	2315148	643336	619076	55216	674292	652676	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_ones.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	ones	bzip	2042908	2315148	2275113	40035	30377	27224	2315148	643336	619076	35059	654135	652676	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_ones.C_bzip
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	ones	rrr	2042908	2315148	2275113	40035	30377	27224	2315148	643336	619076	39691	658767	652676	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_ones.C_rrr
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	ones	xz	2042908	2315148	2275113	40035	30377	27224	2315148	643336	619076	46436	665512	652676	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_ones.C_xz
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	runs	bzip	2042908	2315161	2097641	217531	26990	27224	2315148	643336	620420	38329	658749	666660	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_runs.C_bzip
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	runs	xz	2042908	2315161	2097641	217531	26990	27224	2315148	643336	620420	52292	672712	666660	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_runs.C_xz
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	runsapprox	EliasFano	2042908	2315148	2275113	40035	30377	27224	2315148	643336	619076	55216	674292	652676	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_runsapprox.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	runsapprox	bzip	2042908	2315148	2275113	40035	30377	27224	2315148	643336	619076	35059	654135	652676	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_runsapprox.C_bzip
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	runsapprox	rrr	2042908	2315148	2275113	40035	30377	27224	2315148	643336	619076	39691	658767	652676	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_runsapprox.C_rrr
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	runsapprox	xz	2042908	2315148	2275113	40035	30377	27224	2315148	643336	619076	46436	665512	652676	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_runsapprox.C_xz
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	zeros	EliasFano	2042908	2315148	2042908	272240	111753	27224	2315148	643336	619076	147720	766796	735724	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_zeros.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	zeros	bzip	2042908	2315148	2042908	272240	111753	27224	2315148	643336	619076	125754	744830	735724	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_zeros.C_bzip
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	zeros	rrr	2042908	2315148	2042908	272240	111753	27224	2315148	643336	619076	130131	749207	735724	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_zeros.C_rrr
neisseria_gonorrhoeae.pangenome.k32	eulertigs	11	na	zeros	xz	2042908	2315148	2042908	272240	111753	27224	2315148	643336	619076	126072	745148	735724	neisseria_gonorrhoeae.pangenome.k32.S_eulertigs.k_11.d_na.M_zeros.C_xz
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	default	EliasFano	2042908	2142891	2142671	220	22	22	2142891	569356	569392	104	569496	569396	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_default.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	default	bzip	2042908	2142891	2142671	220	22	22	2142891	569356	569392	151	569543	569396	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_default.C_bzip
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	default	rrr	2042908	2142891	2142671	220	22	22	2142891	569356	569392	9779	579171	569396	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_default.C_rrr
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	default	xz	2042908	2142891	2142671	220	22	22	2142891	569356	569392	596	569988	569396	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_default.C_xz
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	ones	EliasFano	2042908	2142891	2142807	84	53	22	2142891	569356	569392	216	569608	569444	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_ones.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	ones	bzip	2042908	2142891	2142807	84	53	22	2142891	569356	569392	188	569580	569444	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_ones.C_bzip
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	ones	rrr	2042908	2142891	2142807	84	53	22	2142891	569356	569392	9659	579051	569444	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_ones.C_rrr
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	ones	xz	2042908	2142891	2142807	84	53	22	2142891	569356	569392	648	570040	569444	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_ones.C_xz
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	runs	bzip	2042908	2142904	2096582	46333	32794	22	2142891	569356	569592	41680	611272	615472	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_runs.C_bzip
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	runs	xz	2042908	2142904	2096582	46333	32794	22	2142891	569356	569592	60036	629628	615472	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_runs.C_xz
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	runsapprox	EliasFano	2042908	2142891	2142729	162	22	22	2142891	569356	569392	104	569496	569260	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_runsapprox.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	runsapprox	bzip	2042908	2142891	2142729	162	22	22	2142891	569356	569392	159	569551	569260	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_runsapprox.C_bzip
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	runsapprox	rrr	2042908	2142891	2142729	162	22	22	2142891	569356	569392	9739	579131	569260	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_runsapprox.C_rrr
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	runsapprox	xz	2042908	2142891	2142729	162	22	22	2142891	569356	569392	600	569992	569260	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_runsapprox.C_xz
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	zeros	EliasFano	2042908	2142891	2042906	99985	67626	22	2142891	569356	569392	101416	670808	650032	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_zeros.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	zeros	bzip	2042908	2142891	2042906	99985	67626	22	2142891	569356	569392	77075	646467	650032	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_zeros.C_bzip
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	zeros	rrr	2042908	2142891	2042906	99985	67626	22	2142891	569356	569392	76315	645707	650032	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_zeros.C_rrr
neisseria_gonorrhoeae.pangenome.k32	greedytigs	11	na	zeros	xz	2042908	2142891	2042906	99985	67626	22	2142891	569356	569392	92276	661668	650032	neisseria_gonorrhoeae.pangenome.k32.S_greedytigs.k_11.d_na.M_zeros.C_xz
neisseria_gonorrhoeae.pangenome.k32	prophasm	11	na	default	EliasFano	2042908	2336838	2042908	293930	29393	29393	2336838	420888	398396	53776	452172	453220	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_11.d_na.M_default.C_EliasFano
neisseria_gonorrhoeae.pangenome.k32	prophasm	11	na	default	bzip	2042908	2336838	2042908	293930	29393	29393	2336838	420888	398396	26365	424761	453220	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_11.d_na.M_default.C_bzip
neisseria_gonorrhoeae.pangenome.k32	prophasm	11	na	default	rrr	2042908	2336838	2042908	293930	29393	29393	2336838	420888	398396	116627	515023	453220	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_11.d_na.M_default.C_rrr
neisseria_gonorrhoeae.pangenome.k32	prophasm	11	na	default	xz	2042908	2336838	2042908	293930	29393	29393	2336838	420888	398396	41068	439464	453220	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_11.d_na.M_default.C_xz
neisseria_gonorrhoeae.pangenome.k32	prophasm	11	na	ones	EliasFano	2042908	2336838	2296968	39870	30134	29393	2336838	420888	398396	54936	453332	431828	neisseria_gonorrhoeae.pangenome.k32.S_prophasm.k_11.d_na.M_ones.C_EliasFano
