pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
salmonella_enterica.k32.S_greedytigs.k_10.d_na.M_zeros	salmonella_enterica.k32	greedytigs	10	na	zeros	0.09	0.00	0.07	77%	12712	1032	0	0.098509
salmonella_enterica.k32.S_prophasm.k_10.d_na.M_default	salmonella_enterica.k32	prophasm	10	na	default	0.06	0.02	0.03	91%	17560	0	0	0.065852
salmonella_enterica.k32.S_prophasm.k_10.d_na.M_ones	salmonella_enterica.k32	prophasm	10	na	ones	0.10	0.00	0.08	74%	12712	1080	0	0.111887
salmonella_enterica.k32.S_prophasm.k_10.d_na.M_runs	salmonella_enterica.k32	prophasm	10	na	runs	0.22	0.02	0.20	99%	72000	0	0	0.23283
salmonella_enterica.k32.S_prophasm.k_10.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	10	na	runsapprox	0.40	0.03	0.35	97%	71952	0	0	0.413403
salmonella_enterica.k32.S_prophasm.k_10.d_na.M_zeros	salmonella_enterica.k32	prophasm	10	na	zeros	0.09	0.00	0.08	98%	12712	0	0	0.094402
salmonella_enterica.k32.S_eulertigs.k_11.d_na.M_default	salmonella_enterica.k32	eulertigs	11	na	default	0.07	0.00	0.06	89%	21768	0	0	0.087035
salmonella_enterica.k32.S_eulertigs.k_11.d_na.M_ones	salmonella_enterica.k32	eulertigs	11	na	ones	0.49	0.02	0.44	94%	38056	4144	0	0.49841
salmonella_enterica.k32.S_eulertigs.k_11.d_na.M_runs	salmonella_enterica.k32	eulertigs	11	na	runs	1.17	0.05	1.12	99%	235284	0	0	1.18317
salmonella_enterica.k32.S_eulertigs.k_11.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	11	na	runsapprox	1.77	0.10	1.65	99%	235516	0	0	1.776468
salmonella_enterica.k32.S_eulertigs.k_11.d_na.M_zeros	salmonella_enterica.k32	eulertigs	11	na	zeros	0.43	0.01	0.42	99%	38056	0	0	0.441969
salmonella_enterica.k32.S_greedytigs.k_11.d_na.M_default	salmonella_enterica.k32	greedytigs	11	na	default	0.07	0.02	0.03	86%	22824	0	0	0.082749
salmonella_enterica.k32.S_greedytigs.k_11.d_na.M_ones	salmonella_enterica.k32	greedytigs	11	na	ones	0.52	0.02	0.47	96%	38056	4120	0	0.526055
salmonella_enterica.k32.S_greedytigs.k_11.d_na.M_runs	salmonella_enterica.k32	greedytigs	11	na	runs	1.25	0.10	1.13	99%	235192	0	0	1.253946
salmonella_enterica.k32.S_greedytigs.k_11.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	11	na	runsapprox	1.78	0.07	1.67	98%	235216	0	0	1.789326
salmonella_enterica.k32.S_greedytigs.k_11.d_na.M_zeros	salmonella_enterica.k32	greedytigs	11	na	zeros	0.45	0.01	0.43	99%	38056	0	0	0.454065
salmonella_enterica.k32.S_prophasm.k_11.d_na.M_default	salmonella_enterica.k32	prophasm	11	na	default	0.09	0.01	0.06	90%	21640	0	0	0.104562
salmonella_enterica.k32.S_prophasm.k_11.d_na.M_ones	salmonella_enterica.k32	prophasm	11	na	ones	0.50	0.01	0.46	93%	38056	4296	0	0.511833
salmonella_enterica.k32.S_prophasm.k_11.d_na.M_runs	salmonella_enterica.k32	prophasm	11	na	runs	1.21	0.06	1.15	99%	236424	0	0	1.218746
salmonella_enterica.k32.S_prophasm.k_11.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	11	na	runsapprox	2.05	0.10	1.93	99%	237828	0	0	2.059352
salmonella_enterica.k32.S_prophasm.k_11.d_na.M_zeros	salmonella_enterica.k32	prophasm	11	na	zeros	0.45	0.00	0.45	100%	38056	0	0	0.462857
salmonella_enterica.k32.S_eulertigs.k_12.d_na.M_default	salmonella_enterica.k32	eulertigs	12	na	default	0.29	0.02	0.24	90%	44200	0	0	0.313765
salmonella_enterica.k32.S_eulertigs.k_12.d_na.M_ones	salmonella_enterica.k32	eulertigs	12	na	ones	2.83	0.04	2.78	99%	141124	0	0	2.84053
salmonella_enterica.k32.S_eulertigs.k_12.d_na.M_runs	salmonella_enterica.k32	eulertigs	12	na	runs	11.37	0.25	11.10	99%	949944	0	0	11.37558
salmonella_enterica.k32.S_eulertigs.k_12.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	12	na	runsapprox	11.15	0.37	10.71	99%	953296	0	0	11.158752
salmonella_enterica.k32.S_eulertigs.k_12.d_na.M_zeros	salmonella_enterica.k32	eulertigs	12	na	zeros	2.86	0.01	2.83	99%	141124	19016	0	2.873664
salmonella_enterica.k32.S_greedytigs.k_12.d_na.M_default	salmonella_enterica.k32	greedytigs	12	na	default	0.11	0.01	0.07	77%	41012	0	0	0.133668
salmonella_enterica.k32.S_greedytigs.k_12.d_na.M_ones	salmonella_enterica.k32	greedytigs	12	na	ones	2.58	0.03	2.55	99%	141124	0	0	2.590305
salmonella_enterica.k32.S_greedytigs.k_12.d_na.M_runs	salmonella_enterica.k32	greedytigs	12	na	runs	5.94	0.24	5.67	99%	918488	16776	0	5.947854
salmonella_enterica.k32.S_greedytigs.k_12.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	12	na	runsapprox	10.71	0.35	10.31	99%	924032	0	0	10.733372
salmonella_enterica.k32.S_greedytigs.k_12.d_na.M_zeros	salmonella_enterica.k32	greedytigs	12	na	zeros	2.52	0.03	2.47	99%	141124	0	0	2.52611
salmonella_enterica.k32.S_prophasm.k_12.d_na.M_default	salmonella_enterica.k32	prophasm	12	na	default	0.27	0.04	0.21	93%	44464	0	0	0.291384
salmonella_enterica.k32.S_prophasm.k_12.d_na.M_ones	salmonella_enterica.k32	prophasm	12	na	ones	3.09	0.04	3.03	99%	141124	19112	0	3.094369
salmonella_enterica.k32.S_prophasm.k_12.d_na.M_runs	salmonella_enterica.k32	prophasm	12	na	runs	17.12	0.56	16.54	99%	960708	0	0	17.128674
salmonella_enterica.k32.S_prophasm.k_12.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	12	na	runsapprox	11.27	0.37	10.83	99%	954664	0	0	11.282943
salmonella_enterica.k32.S_prophasm.k_12.d_na.M_zeros	salmonella_enterica.k32	prophasm	12	na	zeros	2.73	0.03	2.69	99%	141124	0	0	2.742335
salmonella_enterica.k32.S_eulertigs.k_13.d_na.M_default	salmonella_enterica.k32	eulertigs	13	na	default	2.90	0.12	2.00	73%	214648	0	0	2.997112
salmonella_enterica.k32.S_eulertigs.k_13.d_na.M_ones	salmonella_enterica.k32	eulertigs	13	na	ones	16.29	0.13	16.11	99%	278212	88152	0	16.294607
salmonella_enterica.k32.S_eulertigs.k_13.d_na.M_runs	salmonella_enterica.k32	eulertigs	13	na	runs	2231.55	1.39	2227.16	99%	3114272	0	0	2231.559579
salmonella_enterica.k32.S_eulertigs.k_13.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	13	na	runsapprox	63.31	1.39	61.64	99%	2781972	0	0	63.327765
salmonella_enterica.k32.S_eulertigs.k_13.d_na.M_zeros	salmonella_enterica.k32	eulertigs	13	na	zeros	16.95	0.09	16.83	99%	278212	0	0	16.955473
salmonella_enterica.k32.S_greedytigs.k_13.d_na.M_default	salmonella_enterica.k32	greedytigs	13	na	default	0.44	0.05	0.09	32%	100072	0	0	0.499949
salmonella_enterica.k32.S_greedytigs.k_13.d_na.M_ones	salmonella_enterica.k32	greedytigs	13	na	ones	11.04	0.13	10.88	99%	278212	57840	0	11.051722
salmonella_enterica.k32.S_greedytigs.k_13.d_na.M_runs	salmonella_enterica.k32	greedytigs	13	na	runs	25.96	0.51	25.41	99%	2413092	0	0	25.971282
salmonella_enterica.k32.S_greedytigs.k_13.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	13	na	runsapprox	41.21	1.11	39.92	99%	2479688	0	0	41.219977
salmonella_enterica.k32.S_greedytigs.k_13.d_na.M_zeros	salmonella_enterica.k32	greedytigs	13	na	zeros	10.90	0.07	10.81	99%	278212	0	0	10.909823
salmonella_enterica.k32.S_prophasm.k_13.d_na.M_default	salmonella_enterica.k32	prophasm	13	na	default	2.62	0.17	1.71	71%	214528	0	0	2.704029
salmonella_enterica.k32.S_prophasm.k_13.d_na.M_ones	salmonella_enterica.k32	prophasm	13	na	ones	16.76	0.09	16.64	99%	278212	0	0	16.767147
salmonella_enterica.k32.S_prophasm.k_13.d_na.M_runs	salmonella_enterica.k32	prophasm	13	na	runs	3406.68	0.97	3400.10	99%	3203984	0	0	3406.687959
salmonella_enterica.k32.S_prophasm.k_13.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	13	na	runsapprox	63.74	1.39	62.08	99%	2780624	0	0	63.757703
salmonella_enterica.k32.S_prophasm.k_13.d_na.M_zeros	salmonella_enterica.k32	prophasm	13	na	zeros	18.42	0.16	18.23	99%	278212	88152	0	18.432583
salmonella_enterica.k32.S_eulertigs.k_14.d_na.M_default	salmonella_enterica.k32	eulertigs	14	na	default	10.33	0.25	4.99	50%	500856	0	0	10.539123
salmonella_enterica.k32.S_eulertigs.k_14.d_na.M_ones	salmonella_enterica.k32	eulertigs	14	na	ones	40.77	0.27	40.44	99%	552652	202488	0	40.774976
salmonella_enterica.k32.S_eulertigs.k_14.d_na.M_runs	salmonella_enterica.k32	eulertigs	14	na	runs	11301.91	3.53	11284.49	99%	6202488	0	0	11301.921629
salmonella_enterica.k32.S_eulertigs.k_14.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	14	na	runsapprox	133.65	2.66	130.46	99%	5378360	0	0	133.670869
salmonella_enterica.k32.S_eulertigs.k_14.d_na.M_zeros	salmonella_enterica.k32	eulertigs	14	na	zeros	43.67	0.21	43.40	99%	552652	0	0	43.675686
salmonella_enterica.k32.S_greedytigs.k_14.d_na.M_default	salmonella_enterica.k32	greedytigs	14	na	default	1.71	0.12	0.10	13%	196732	0	0	1.817353
salmonella_enterica.k32.S_greedytigs.k_14.d_na.M_ones	salmonella_enterica.k32	greedytigs	14	na	ones	24.90	0.15	24.71	99%	552652	119792	0	24.912531
salmonella_enterica.k32.S_greedytigs.k_14.d_na.M_runs	salmonella_enterica.k32	greedytigs	14	na	runs	82.18	1.18	80.88	99%	4762348	0	0	82.187558
salmonella_enterica.k32.S_greedytigs.k_14.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	14	na	runsapprox	90.18	2.28	87.59	99%	4953300	0	0	90.19491
salmonella_enterica.k32.S_greedytigs.k_14.d_na.M_zeros	salmonella_enterica.k32	greedytigs	14	na	zeros	26.32	0.13	26.15	99%	552652	0	0	26.326096
salmonella_enterica.k32.S_prophasm.k_14.d_na.M_default	salmonella_enterica.k32	prophasm	14	na	default	9.59	0.33	4.93	54%	497212	0	0	9.791938
salmonella_enterica.k32.S_prophasm.k_14.d_na.M_ones	salmonella_enterica.k32	prophasm	14	na	ones	42.55	0.26	42.20	99%	552616	202488	0	42.554407
salmonella_enterica.k32.S_prophasm.k_14.d_na.M_runs	salmonella_enterica.k32	prophasm	14	na	runs	16110.33	3.93	16081.52	99%	6316040	0	0	16110.34115
salmonella_enterica.k32.S_prophasm.k_14.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	14	na	runsapprox	136.83	2.41	133.82	99%	5377328	0	0	136.846599
salmonella_enterica.k32.S_prophasm.k_14.d_na.M_zeros	salmonella_enterica.k32	prophasm	14	na	zeros	40.10	0.13	39.92	99%	552652	0	0	40.112249
salmonella_enterica.k32.S_eulertigs.k_15.d_na.M_default	salmonella_enterica.k32	eulertigs	15	na	default	10.29	0.32	4.32	45%	535600	0	0	10.593198
salmonella_enterica.k32.S_eulertigs.k_15.d_na.M_ones	salmonella_enterica.k32	eulertigs	15	na	ones	48.56	0.26	48.24	99%	1101532	0	0	48.564137
salmonella_enterica.k32.S_eulertigs.k_15.d_na.M_runs	salmonella_enterica.k32	eulertigs	15	na	runs	1977.81	3.43	1970.86	99%	7926316	239440	0	1977.819966
salmonella_enterica.k32.S_eulertigs.k_15.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	15	na	runsapprox	151.71	2.77	148.29	99%	7625668	192	0	151.727397
salmonella_enterica.k32.S_eulertigs.k_15.d_na.M_zeros	salmonella_enterica.k32	eulertigs	15	na	zeros	50.83	0.26	50.53	99%	1101524	0	0	50.840253
salmonella_enterica.k32.S_greedytigs.k_15.d_na.M_default	salmonella_enterica.k32	greedytigs	15	na	default	3.36	0.10	0.36	14%	250352	0	0	3.527415
salmonella_enterica.k32.S_greedytigs.k_15.d_na.M_ones	salmonella_enterica.k32	greedytigs	15	na	ones	34.75	0.24	34.44	99%	1101512	159120	0	34.760423
salmonella_enterica.k32.S_greedytigs.k_15.d_na.M_runs	salmonella_enterica.k32	greedytigs	15	na	runs	135.92	1.55	134.21	99%	7411140	0	0	135.931621
salmonella_enterica.k32.S_greedytigs.k_15.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	15	na	runsapprox	105.83	2.71	102.74	99%	7655652	0	0	105.836921
salmonella_enterica.k32.S_greedytigs.k_15.d_na.M_zeros	salmonella_enterica.k32	greedytigs	15	na	zeros	36.84	0.19	36.60	99%	1101532	0	0	36.846761
salmonella_enterica.k32.S_prophasm.k_15.d_na.M_default	salmonella_enterica.k32	prophasm	15	na	default	10.57	0.30	4.37	44%	535368	0	0	10.800204
salmonella_enterica.k32.S_prophasm.k_15.d_na.M_ones	salmonella_enterica.k32	prophasm	15	na	ones	47.64	0.31	47.27	99%	1101532	0	0	47.649065
salmonella_enterica.k32.S_prophasm.k_15.d_na.M_runs	salmonella_enterica.k32	prophasm	15	na	runs	3331.00	1.96	3325.04	99%	7993300	0	0	3331.004362
salmonella_enterica.k32.S_prophasm.k_15.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	15	na	runsapprox	150.21	3.90	145.66	99%	7626560	256	0	150.22355
salmonella_enterica.k32.S_prophasm.k_15.d_na.M_zeros	salmonella_enterica.k32	prophasm	15	na	zeros	46.66	0.29	46.32	99%	1101532	0	0	46.670323
salmonella_enterica.k32.S_eulertigs.k_16.d_na.M_default	salmonella_enterica.k32	eulertigs	16	na	default	9.13	0.26	3.07	36%	442104	0	0	9.34872
salmonella_enterica.k32.S_eulertigs.k_16.d_na.M_ones	salmonella_enterica.k32	eulertigs	16	na	ones	46.47	0.34	46.05	99%	1101532	226352	0	46.475391
salmonella_enterica.k32.S_eulertigs.k_16.d_na.M_runs	salmonella_enterica.k32	eulertigs	16	na	runs	177.83	2.08	175.47	99%	8543864	0	0	177.83809
salmonella_enterica.k32.S_eulertigs.k_16.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	16	na	runsapprox	127.13	2.74	124.05	99%	8624796	0	0	127.141085
salmonella_enterica.k32.S_eulertigs.k_16.d_na.M_zeros	salmonella_enterica.k32	eulertigs	16	na	zeros	46.53	0.22	46.26	99%	1101532	0	0	46.542781
salmonella_enterica.k32.S_greedytigs.k_16.d_na.M_default	salmonella_enterica.k32	greedytigs	16	na	default	4.00	0.14	0.53	17%	236708	0	0	4.172638
salmonella_enterica.k32.S_greedytigs.k_16.d_na.M_ones	salmonella_enterica.k32	greedytigs	16	na	ones	36.44	0.21	36.17	99%	1101532	0	0	36.446076
salmonella_enterica.k32.S_greedytigs.k_16.d_na.M_runs	salmonella_enterica.k32	greedytigs	16	na	runs	122.49	1.86	120.45	99%	8683960	0	0	122.500128
salmonella_enterica.k32.S_greedytigs.k_16.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	16	na	runsapprox	117.74	3.09	114.27	99%	8889304	0	0	117.753417
salmonella_enterica.k32.S_greedytigs.k_16.d_na.M_zeros	salmonella_enterica.k32	greedytigs	16	na	zeros	37.44	0.21	37.18	99%	1101532	0	0	37.451695
salmonella_enterica.k32.S_prophasm.k_16.d_na.M_default	salmonella_enterica.k32	prophasm	16	na	default	8.51	0.26	3.13	39%	443372	0	0	8.72917
salmonella_enterica.k32.S_prophasm.k_16.d_na.M_ones	salmonella_enterica.k32	prophasm	16	na	ones	47.08	0.33	46.68	99%	1101528	226352	0	47.090949
salmonella_enterica.k32.S_prophasm.k_16.d_na.M_runs	salmonella_enterica.k32	prophasm	16	na	runs	275.56	1.88	273.22	99%	8524680	0	0	275.566387
salmonella_enterica.k32.S_prophasm.k_16.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	16	na	runsapprox	141.86	2.99	138.27	99%	8587544	0	0	141.872042
salmonella_enterica.k32.S_prophasm.k_16.d_na.M_zeros	salmonella_enterica.k32	prophasm	16	na	zeros	45.22	0.27	44.89	99%	1101528	0	0	45.225036
salmonella_enterica.k32.S_eulertigs.k_17.d_na.M_default	salmonella_enterica.k32	eulertigs	17	na	default	8.30	0.21	2.63	34%	372308	0	0	8.520554
salmonella_enterica.k32.S_eulertigs.k_17.d_na.M_ones	salmonella_enterica.k32	eulertigs	17	na	ones	49.09	0.35	48.67	99%	1101532	213160	0	49.100333
salmonella_enterica.k32.S_eulertigs.k_17.d_na.M_runs	salmonella_enterica.k32	eulertigs	17	na	runs	84.44	1.82	82.49	99%	8491696	0	0	84.446967
salmonella_enterica.k32.S_eulertigs.k_17.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	17	na	runsapprox	125.39	2.84	122.05	99%	8522260	0	0	125.408973
salmonella_enterica.k32.S_eulertigs.k_17.d_na.M_zeros	salmonella_enterica.k32	eulertigs	17	na	zeros	43.35	0.34	42.94	99%	1101532	0	0	43.355731
salmonella_enterica.k32.S_greedytigs.k_17.d_na.M_default	salmonella_enterica.k32	greedytigs	17	na	default	4.26	0.18	0.66	20%	230740	0	0	4.432388
salmonella_enterica.k32.S_greedytigs.k_17.d_na.M_ones	salmonella_enterica.k32	greedytigs	17	na	ones	37.43	0.27	37.09	99%	1101532	180560	0	37.440421
salmonella_enterica.k32.S_greedytigs.k_17.d_na.M_runs	salmonella_enterica.k32	greedytigs	17	na	runs	87.71	1.84	85.75	99%	8600100	0	0	87.720451
salmonella_enterica.k32.S_greedytigs.k_17.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	17	na	runsapprox	116.84	3.05	113.30	99%	8727964	0	0	116.852088
salmonella_enterica.k32.S_greedytigs.k_17.d_na.M_zeros	salmonella_enterica.k32	greedytigs	17	na	zeros	37.67	0.24	37.39	99%	1101532	0	0	37.681009
salmonella_enterica.k32.S_prophasm.k_17.d_na.M_default	salmonella_enterica.k32	prophasm	17	na	default	7.51	0.24	2.69	39%	373244	0	0	7.731915
salmonella_enterica.k32.S_prophasm.k_17.d_na.M_ones	salmonella_enterica.k32	prophasm	17	na	ones	47.71	0.35	47.30	99%	1101532	213168	0	47.723368
salmonella_enterica.k32.S_prophasm.k_17.d_na.M_runs	salmonella_enterica.k32	prophasm	17	na	runs	88.74	1.96	86.65	99%	8482036	0	0	88.750529
salmonella_enterica.k32.S_prophasm.k_17.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	17	na	runsapprox	125.76	3.02	122.26	99%	8504320	0	0	125.768705
salmonella_enterica.k32.S_prophasm.k_17.d_na.M_zeros	salmonella_enterica.k32	prophasm	17	na	zeros	41.60	0.26	41.29	99%	1101532	0	0	41.612142
salmonella_enterica.k32.S_eulertigs.k_18.d_na.M_default	salmonella_enterica.k32	eulertigs	18	na	default	Command exited with non-zero status 120	3.083597	na	na	na	na	na	na
salmonella_enterica.k32.S_eulertigs.k_18.d_na.M_ones	salmonella_enterica.k32	eulertigs	18	na	ones	45.72	0.31	45.34	99%	1101524	204344	0	45.725414
salmonella_enterica.k32.S_eulertigs.k_18.d_na.M_runs	salmonella_enterica.k32	eulertigs	18	na	runs	100.36	1.85	98.35	99%	8491296	0	0	100.365135
salmonella_enterica.k32.S_eulertigs.k_18.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	18	na	runsapprox	103.86	2.04	101.67	99%	8491296	0	0	103.874051
salmonella_enterica.k32.S_eulertigs.k_18.d_na.M_zeros	salmonella_enterica.k32	eulertigs	18	na	zeros	42.70	0.21	42.44	99%	1101524	0	0	42.711052
salmonella_enterica.k32.S_greedytigs.k_18.d_na.M_default	salmonella_enterica.k32	greedytigs	18	na	default	Command exited with non-zero status 120	2.070855	na	na	na	na	na	na
salmonella_enterica.k32.S_greedytigs.k_18.d_na.M_ones	salmonella_enterica.k32	greedytigs	18	na	ones	37.56	0.31	37.19	99%	1101524	183488	0	37.567732
salmonella_enterica.k32.S_greedytigs.k_18.d_na.M_runs	salmonella_enterica.k32	greedytigs	18	na	runs	100.94	2.09	98.70	99%	8663908	0	0	100.950915
salmonella_enterica.k32.S_greedytigs.k_18.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	18	na	runsapprox	103.56	2.08	101.36	99%	8663908	0	0	103.573372
salmonella_enterica.k32.S_greedytigs.k_18.d_na.M_zeros	salmonella_enterica.k32	greedytigs	18	na	zeros	41.36	0.21	41.10	99%	1101512	0	0	41.368177
salmonella_enterica.k32.S_matchtigs.k_18.d_na.M_default	salmonella_enterica.k32	matchtigs	18	na	default	7.84	0.33	1.11	18%	235900	194384	0	8.232525
salmonella_enterica.k32.S_matchtigs.k_18.d_na.M_ones	salmonella_enterica.k32	matchtigs	18	na	ones	38.74	0.20	38.49	99%	1101532	0	0	38.748279
salmonella_enterica.k32.S_matchtigs.k_18.d_na.M_runs	salmonella_enterica.k32	matchtigs	18	na	runs	78.96	1.76	77.10	99%	8531252	0	0	78.970477
salmonella_enterica.k32.S_matchtigs.k_18.d_na.M_runsapprox	salmonella_enterica.k32	matchtigs	18	na	runsapprox	115.18	2.99	111.73	99%	8597560	0	0	115.200643
salmonella_enterica.k32.S_matchtigs.k_18.d_na.M_zeros	salmonella_enterica.k32	matchtigs	18	na	zeros	40.56	0.29	40.21	99%	1101532	180464	0	40.573845
salmonella_enterica.k32.S_prophasm.k_18.d_na.M_default	salmonella_enterica.k32	prophasm	18	na	default	Command exited with non-zero status 120	3.037844	na	na	na	na	na	na
salmonella_enterica.k32.S_prophasm.k_18.d_na.M_ones	salmonella_enterica.k32	prophasm	18	na	ones	44.16	0.35	43.75	99%	1101524	204352	0	44.1691
salmonella_enterica.k32.S_prophasm.k_18.d_na.M_runs	salmonella_enterica.k32	prophasm	18	na	runs	101.18	2.00	99.02	99%	8481784	0	0	101.188579
salmonella_enterica.k32.S_prophasm.k_18.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	18	na	runsapprox	101.48	1.95	99.41	99%	8481784	0	0	101.492035
salmonella_enterica.k32.S_prophasm.k_18.d_na.M_zeros	salmonella_enterica.k32	prophasm	18	na	zeros	43.71	0.30	43.35	99%	1101524	0	0	43.715049
salmonella_enterica.k32.S_eulertigs.k_19.d_na.M_default	salmonella_enterica.k32	eulertigs	19	na	default	6.50	0.29	1.67	30%	332716	0	0	6.700961
salmonella_enterica.k32.S_eulertigs.k_19.d_na.M_ones	salmonella_enterica.k32	eulertigs	19	na	ones	42.78	0.21	42.51	99%	1101528	0	0	42.790128
salmonella_enterica.k32.S_eulertigs.k_19.d_na.M_runs	salmonella_enterica.k32	eulertigs	19	na	runs	82.35	2.04	80.17	99%	8472856	211280	0	82.360551
salmonella_enterica.k32.S_eulertigs.k_19.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	19	na	runsapprox	139.97	3.45	135.94	99%	8485364	0	0	139.979713
salmonella_enterica.k32.S_eulertigs.k_19.d_na.M_zeros	salmonella_enterica.k32	eulertigs	19	na	zeros	46.32	0.24	46.04	99%	1101532	0	0	46.333788
salmonella_enterica.k32.S_greedytigs.k_19.d_na.M_default	salmonella_enterica.k32	greedytigs	19	na	default	4.48	0.18	0.72	20%	250944	0	0	4.651196
salmonella_enterica.k32.S_greedytigs.k_19.d_na.M_ones	salmonella_enterica.k32	greedytigs	19	na	ones	40.27	0.33	39.88	99%	1101532	189416	0	40.2778
salmonella_enterica.k32.S_greedytigs.k_19.d_na.M_runs	salmonella_enterica.k32	greedytigs	19	na	runs	85.07	1.98	82.99	99%	8565840	0	0	85.076547
salmonella_enterica.k32.S_greedytigs.k_19.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	19	na	runsapprox	124.33	3.64	120.22	99%	8665528	0	0	124.347398
salmonella_enterica.k32.S_greedytigs.k_19.d_na.M_zeros	salmonella_enterica.k32	greedytigs	19	na	zeros	39.65	0.22	39.37	99%	1101532	0	0	39.655453
salmonella_enterica.k32.S_prophasm.k_19.d_na.M_default	salmonella_enterica.k32	prophasm	19	na	default	6.89	0.25	2.14	34%	333764	0	0	7.107726
salmonella_enterica.k32.S_prophasm.k_19.d_na.M_ones	salmonella_enterica.k32	prophasm	19	na	ones	43.19	0.31	42.82	99%	1101532	211288	0	43.202552
salmonella_enterica.k32.S_prophasm.k_19.d_na.M_runs	salmonella_enterica.k32	prophasm	19	na	runs	83.43	1.89	81.43	99%	8468104	0	0	83.439114
salmonella_enterica.k32.S_prophasm.k_19.d_na.M_runsapprox	salmonella_enterica.k32	prophasm	19	na	runsapprox	127.21	3.55	123.09	99%	8476968	0	0	127.228938
salmonella_enterica.k32.S_prophasm.k_19.d_na.M_zeros	salmonella_enterica.k32	prophasm	19	na	zeros	42.03	0.19	41.79	99%	1101532	0	0	42.041723
salmonella_enterica.k32.S_eulertigs.k_20.d_na.M_default	salmonella_enterica.k32	eulertigs	20	na	default	7.52	0.20	1.99	29%	332984	0	0	7.741849
salmonella_enterica.k32.S_eulertigs.k_20.d_na.M_ones	salmonella_enterica.k32	eulertigs	20	na	ones	44.15	0.31	43.76	99%	1101532	216000	0	44.159664
salmonella_enterica.k32.S_eulertigs.k_20.d_na.M_runs	salmonella_enterica.k32	eulertigs	20	na	runs	88.98	1.87	87.00	99%	8472140	0	0	88.990541
salmonella_enterica.k32.S_eulertigs.k_20.d_na.M_runsapprox	salmonella_enterica.k32	eulertigs	20	na	runsapprox	143.42	3.27	139.50	99%	8484116	0	0	143.439877
salmonella_enterica.k32.S_eulertigs.k_20.d_na.M_zeros	salmonella_enterica.k32	eulertigs	20	na	zeros	45.10	0.20	44.85	99%	1101528	0	0	45.111732
salmonella_enterica.k32.S_greedytigs.k_20.d_na.M_default	salmonella_enterica.k32	greedytigs	20	na	default	4.57	0.20	0.67	19%	257324	0	0	4.75079
salmonella_enterica.k32.S_greedytigs.k_20.d_na.M_ones	salmonella_enterica.k32	greedytigs	20	na	ones	43.48	0.22	43.21	99%	1101532	0	0	43.489017
salmonella_enterica.k32.S_greedytigs.k_20.d_na.M_runs	salmonella_enterica.k32	greedytigs	20	na	runs	88.12	1.98	86.02	99%	8562120	193616	0	88.13131
salmonella_enterica.k32.S_greedytigs.k_20.d_na.M_runsapprox	salmonella_enterica.k32	greedytigs	20	na	runsapprox	134.17	3.59	129.99	99%	8659120	0	0	134.185522
salmonella_enterica.k32.S_greedytigs.k_20.d_na.M_zeros	salmonella_enterica.k32	greedytigs	20	na	zeros	40.85	0.23	40.56	99%	1101532	0	0	40.859697
salmonella_enterica.k32.S_prophasm.k_20.d_na.M_default	salmonella_enterica.k32	prophasm	20	na	default	6.80	0.22	1.83	30%	334344	0	0	7.014765
salmonella_enterica.k32.S_prophasm.k_20.d_na.M_ones	salmonella_enterica.k32	prophasm	20	na	ones	44.86	0.21	44.59	99%	1101532	0	0	44.86888
