genome	rate	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
escherichia_coli.k32	0.4	local	13	5	runsapprox	EliasFano	11373512	20166326	12814640	7351686	5332183	5295372	2708968	8004340	7514844	escherichia_coli.k32.r_0.4.S_local.k_13.d_5.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.4	local	13	5	runsapprox	bzip	11373512	20166326	12814640	7351686	5332183	5295372	2707419	8002791	7514844	escherichia_coli.k32.r_0.4.S_local.k_13.d_5.M_runsapprox.C_bzip
escherichia_coli.k32	0.4	local	13	5	runsapprox	rrr	11373512	20166326	12814640	7351686	5332183	5295372	2309003	7604375	7514844	escherichia_coli.k32.r_0.4.S_local.k_13.d_5.M_runsapprox.C_rrr
escherichia_coli.k32	0.4	local	13	5	runsapprox	xz	11373512	20166326	12814640	7351686	5332183	5295372	2306564	7601936	7514844	escherichia_coli.k32.r_0.4.S_local.k_13.d_5.M_runsapprox.C_xz
escherichia_coli.k32	0.5	local	13	5	default	EliasFano	14216891	23356879	14216891	9139988	5688729	6061736	3131616	9193352	8449792	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_default.C_EliasFano
escherichia_coli.k32	0.5	local	13	5	default	bzip	14216891	23356879	14216891	9139988	5688729	6061736	2769463	8831199	8449792	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_default.C_bzip
escherichia_coli.k32	0.5	local	13	5	default	rrr	14216891	23356879	14216891	9139988	5688729	6061736	2489499	8551235	8449792	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_default.C_rrr
escherichia_coli.k32	0.5	local	13	5	default	xz	14216891	23356879	14216891	9139988	5688729	6061736	2403368	8465104	8449792	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_default.C_xz
escherichia_coli.k32	0.5	local	13	5	ones	EliasFano	14216891	23356879	16317270	7039609	5392799	6061736	3128000	9189736	8596780	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_ones.C_EliasFano
escherichia_coli.k32	0.5	local	13	5	ones	bzip	14216891	23356879	16317270	7039609	5392799	6061736	2957125	9018861	8596780	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_ones.C_bzip
escherichia_coli.k32	0.5	local	13	5	ones	rrr	14216891	23356879	16317270	7039609	5392799	6061736	2489875	8551611	8596780	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_ones.C_rrr
escherichia_coli.k32	0.5	local	13	5	ones	xz	14216891	23356879	16317270	7039609	5392799	6061736	2562748	8624484	8596780	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_ones.C_xz
escherichia_coli.k32	0.5	local	13	5	runs	EliasFano	14216891	23356879	15752622	7604257	4987287	6061736	3123048	9184784	8599380	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_runs.C_EliasFano
escherichia_coli.k32	0.5	local	13	5	runs	bzip	14216891	23356879	15752622	7604257	4987287	6061736	2897490	8959226	8599380	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_runs.C_bzip
escherichia_coli.k32	0.5	local	13	5	runs	rrr	14216891	23356879	15752622	7604257	4987287	6061736	2468995	8530731	8599380	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_runs.C_rrr
escherichia_coli.k32	0.5	local	13	5	runs	xz	14216891	23356879	15752622	7604257	4987287	6061736	2548240	8609976	8599380	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_runs.C_xz
escherichia_coli.k32	0.5	local	13	5	runsapprox	EliasFano	14216891	23356879	16317270	7039609	5392799	6061736	3128000	9189736	8596780	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.5	local	13	5	runsapprox	bzip	14216891	23356879	16317270	7039609	5392799	6061736	2957125	9018861	8596780	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_runsapprox.C_bzip
escherichia_coli.k32	0.5	local	13	5	runsapprox	rrr	14216891	23356879	16317270	7039609	5392799	6061736	2489875	8551611	8596780	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_runsapprox.C_rrr
escherichia_coli.k32	0.5	local	13	5	runsapprox	xz	14216891	23356879	16317270	7039609	5392799	6061736	2562748	8624484	8596780	escherichia_coli.k32.r_0.5.S_local.k_13.d_5.M_runsapprox.C_xz
escherichia_coli.k32	0.6	local	13	5	default	EliasFano	17060269	26166199	17060269	9105930	5652736	6802420	3499488	10301908	9288920	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_default.C_EliasFano
escherichia_coli.k32	0.6	local	13	5	default	bzip	17060269	26166199	17060269	9105930	5652736	6802420	2914945	9717365	9288920	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_default.C_bzip
escherichia_coli.k32	0.6	local	13	5	default	rrr	17060269	26166199	17060269	9105930	5652736	6802420	2608707	9411127	9288920	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_default.C_rrr
escherichia_coli.k32	0.6	local	13	5	default	xz	17060269	26166199	17060269	9105930	5652736	6802420	2563652	9366072	9288920	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_default.C_xz
escherichia_coli.k32	0.6	local	13	5	ones	EliasFano	17060269	26166199	19737357	6428842	5134439	6802420	3493160	10295580	9384104	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_ones.C_EliasFano
escherichia_coli.k32	0.6	local	13	5	ones	bzip	17060269	26166199	19737357	6428842	5134439	6802420	3022296	9824716	9384104	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_ones.C_bzip
escherichia_coli.k32	0.6	local	13	5	ones	rrr	17060269	26166199	19737357	6428842	5134439	6802420	2538419	9340839	9384104	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_ones.C_rrr
escherichia_coli.k32	0.6	local	13	5	ones	xz	17060269	26166199	19737357	6428842	5134439	6802420	2669328	9471748	9384104	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_ones.C_xz
escherichia_coli.k32	0.6	local	13	5	runs	EliasFano	17060269	26166199	19089556	7076643	4722182	6802420	3488128	10290548	9380924	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_runs.C_EliasFano
escherichia_coli.k32	0.6	local	13	5	runs	bzip	17060269	26166199	19089556	7076643	4722182	6802420	2956704	9759124	9380924	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_runs.C_bzip
escherichia_coli.k32	0.6	local	13	5	runs	rrr	17060269	26166199	19089556	7076643	4722182	6802420	2534291	9336711	9380924	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_runs.C_rrr
escherichia_coli.k32	0.6	local	13	5	runs	xz	17060269	26166199	19089556	7076643	4722182	6802420	2649132	9451552	9380924	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_runs.C_xz
escherichia_coli.k32	0.6	local	13	5	runsapprox	EliasFano	17060269	26166199	19737357	6428842	5134439	6802420	3493160	10295580	9384104	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.6	local	13	5	runsapprox	bzip	17060269	26166199	19737357	6428842	5134439	6802420	3022296	9824716	9384104	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_runsapprox.C_bzip
escherichia_coli.k32	0.6	local	13	5	runsapprox	rrr	17060269	26166199	19737357	6428842	5134439	6802420	2538419	9340839	9384104	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_runsapprox.C_rrr
escherichia_coli.k32	0.6	local	13	5	runsapprox	xz	17060269	26166199	19737357	6428842	5134439	6802420	2669328	9471748	9384104	escherichia_coli.k32.r_0.6.S_local.k_13.d_5.M_runsapprox.C_xz
escherichia_coli.k32	0.7	local	13	5	default	EliasFano	19903647	28712004	19903647	8808357	5579056	7386736	3832352	11219088	10076260	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_default.C_EliasFano
escherichia_coli.k32	0.7	local	13	5	default	bzip	19903647	28712004	19903647	8808357	5579056	7386736	3052357	10439093	10076260	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_default.C_bzip
escherichia_coli.k32	0.7	local	13	5	default	rrr	19903647	28712004	19903647	8808357	5579056	7386736	2712427	10099163	10076260	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_default.C_rrr
escherichia_coli.k32	0.7	local	13	5	default	xz	19903647	28712004	19903647	8808357	5579056	7386736	2753144	10139880	10076260	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_default.C_xz
escherichia_coli.k32	0.7	local	13	5	ones	EliasFano	19903647	28712004	23275910	5436094	4518780	7386736	3659408	11046144	9981640	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_ones.C_EliasFano
escherichia_coli.k32	0.7	local	13	5	ones	bzip	19903647	28712004	23275910	5436094	4518780	7386736	2862663	10249399	9981640	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_ones.C_bzip
escherichia_coli.k32	0.7	local	13	5	ones	rrr	19903647	28712004	23275910	5436094	4518780	7386736	2427179	9813915	9981640	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_ones.C_rrr
escherichia_coli.k32	0.7	local	13	5	ones	xz	19903647	28712004	23275910	5436094	4518780	7386736	2649896	10036632	9981640	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_ones.C_xz
escherichia_coli.k32	0.7	local	13	5	runs	EliasFano	19903647	28712004	22705790	6006214	4187486	7386736	3529104	10915840	9988744	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_runs.C_EliasFano
escherichia_coli.k32	0.7	local	13	5	runs	bzip	19903647	28712004	22705790	6006214	4187486	7386736	2825099	10211835	9988744	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_runs.C_bzip
escherichia_coli.k32	0.7	local	13	5	runs	rrr	19903647	28712004	22705790	6006214	4187486	7386736	2450259	9836995	9988744	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_runs.C_rrr
escherichia_coli.k32	0.7	local	13	5	runs	xz	19903647	28712004	22705790	6006214	4187486	7386736	2639616	10026352	9988744	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_runs.C_xz
escherichia_coli.k32	0.7	local	13	5	runsapprox	EliasFano	19903647	28712004	23275910	5436094	4518780	7386736	3659408	11046144	9981640	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.7	local	13	5	runsapprox	bzip	19903647	28712004	23275910	5436094	4518780	7386736	2862663	10249399	9981640	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_runsapprox.C_bzip
escherichia_coli.k32	0.7	local	13	5	runsapprox	rrr	19903647	28712004	23275910	5436094	4518780	7386736	2427179	9813915	9981640	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_runsapprox.C_rrr
escherichia_coli.k32	0.7	local	13	5	runsapprox	xz	19903647	28712004	23275910	5436094	4518780	7386736	2649896	10036632	9981640	escherichia_coli.k32.r_0.7.S_local.k_13.d_5.M_runsapprox.C_xz
escherichia_coli.k32	0.8	local	13	5	default	EliasFano	22747025	30885719	22747025	8138694	5152171	7897856	4112120	12009976	10563328	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_default.C_EliasFano
escherichia_coli.k32	0.8	local	13	5	default	bzip	22747025	30885719	22747025	8138694	5152171	7897856	2995038	10892894	10563328	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_default.C_bzip
escherichia_coli.k32	0.8	local	13	5	default	rrr	22747025	30885719	22747025	8138694	5152171	7897856	2669443	10567299	10563328	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_default.C_rrr
escherichia_coli.k32	0.8	local	13	5	default	xz	22747025	30885719	22747025	8138694	5152171	7897856	2783076	10680932	10563328	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_default.C_xz
escherichia_coli.k32	0.8	local	13	5	ones	EliasFano	22747025	30885719	26592827	4292892	3671024	7897856	3468464	11366320	10281032	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_ones.C_EliasFano
escherichia_coli.k32	0.8	local	13	5	ones	bzip	22747025	30885719	26592827	4292892	3671024	7897856	2511541	10409397	10281032	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_ones.C_bzip
escherichia_coli.k32	0.8	local	13	5	ones	rrr	22747025	30885719	26592827	4292892	3671024	7897856	2174667	10072523	10281032	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_ones.C_rrr
escherichia_coli.k32	0.8	local	13	5	ones	xz	22747025	30885719	26592827	4292892	3671024	7897856	2464416	10362272	10281032	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_ones.C_xz
escherichia_coli.k32	0.8	local	13	5	runs	EliasFano	22747025	30885719	26106911	4778808	3420805	7897856	3370056	11267912	10288740	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_runs.C_EliasFano
escherichia_coli.k32	0.8	local	13	5	runs	bzip	22747025	30885719	26106911	4778808	3420805	7897856	2491100	10388956	10288740	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_runs.C_bzip
escherichia_coli.k32	0.8	local	13	5	runs	rrr	22747025	30885719	26106911	4778808	3420805	7897856	2218611	10116467	10288740	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_runs.C_rrr
escherichia_coli.k32	0.8	local	13	5	runs	xz	22747025	30885719	26106911	4778808	3420805	7897856	2454680	10352536	10288740	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_runs.C_xz
escherichia_coli.k32	0.8	local	13	5	runsapprox	EliasFano	22747025	30885719	26592827	4292892	3671024	7897856	3468464	11366320	10281032	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.8	local	13	5	runsapprox	bzip	22747025	30885719	26592827	4292892	3671024	7897856	2511541	10409397	10281032	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_runsapprox.C_bzip
escherichia_coli.k32	0.8	local	13	5	runsapprox	rrr	22747025	30885719	26592827	4292892	3671024	7897856	2174667	10072523	10281032	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_runsapprox.C_rrr
escherichia_coli.k32	0.8	local	13	5	runsapprox	xz	22747025	30885719	26592827	4292892	3671024	7897856	2464416	10362272	10281032	escherichia_coli.k32.r_0.8.S_local.k_13.d_5.M_runsapprox.C_xz
escherichia_coli.k32	0.9	local	13	5	default	EliasFano	25590403	32340043	25590403	6749640	4368579	8042828	3838152	11880980	10581676	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_default.C_EliasFano
escherichia_coli.k32	0.9	local	13	5	default	bzip	25590403	32340043	25590403	6749640	4368579	8042828	2768176	10811004	10581676	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_default.C_bzip
escherichia_coli.k32	0.9	local	13	5	default	rrr	25590403	32340043	25590403	6749640	4368579	8042828	2478715	10521543	10581676	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_default.C_rrr
escherichia_coli.k32	0.9	local	13	5	default	xz	25590403	32340043	25590403	6749640	4368579	8042828	2672068	10714896	10581676	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_default.C_xz
escherichia_coli.k32	0.9	local	13	5	ones	EliasFano	25590403	32340043	29424082	2915961	2526909	8042828	2847072	10889900	9989064	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_ones.C_EliasFano
escherichia_coli.k32	0.9	local	13	5	ones	bzip	25590403	32340043	29424082	2915961	2526909	8042828	1901464	9944292	9989064	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_ones.C_bzip
escherichia_coli.k32	0.9	local	13	5	ones	rrr	25590403	32340043	29424082	2915961	2526909	8042828	1709555	9752383	9989064	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_ones.C_rrr
escherichia_coli.k32	0.9	local	13	5	ones	xz	25590403	32340043	29424082	2915961	2526909	8042828	2034588	10077416	9989064	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_ones.C_xz
escherichia_coli.k32	0.9	local	13	5	runs	EliasFano	25590403	32340043	29144445	3195598	2389704	8042828	2749928	10792756	9997996	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_runs.C_EliasFano
escherichia_coli.k32	0.9	local	13	5	runs	bzip	25590403	32340043	29144445	3195598	2389704	8042828	1899791	9942619	9997996	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_runs.C_bzip
escherichia_coli.k32	0.9	local	13	5	runs	rrr	25590403	32340043	29144445	3195598	2389704	8042828	1751187	9794015	9997996	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_runs.C_rrr
escherichia_coli.k32	0.9	local	13	5	runs	xz	25590403	32340043	29144445	3195598	2389704	8042828	2034688	10077516	9997996	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_runs.C_xz
escherichia_coli.k32	0.9	local	13	5	runsapprox	EliasFano	25590403	32340043	29424082	2915961	2526909	8042828	2847072	10889900	9989064	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.9	local	13	5	runsapprox	bzip	25590403	32340043	29424082	2915961	2526909	8042828	1901464	9944292	9989064	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_runsapprox.C_bzip
escherichia_coli.k32	0.9	local	13	5	runsapprox	rrr	25590403	32340043	29424082	2915961	2526909	8042828	1709555	9752383	9989064	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_runsapprox.C_rrr
escherichia_coli.k32	0.9	local	13	5	runsapprox	xz	25590403	32340043	29424082	2915961	2526909	8042828	2034588	10077416	9989064	escherichia_coli.k32.r_0.9.S_local.k_13.d_5.M_runsapprox.C_xz
escherichia_coli.k32	1.0	local	13	5	default	EliasFano	28433782	33028151	28433782	4594369	2444546	7304252	2811272	10115524	9128664	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_default.C_EliasFano
escherichia_coli.k32	1.0	local	13	5	default	bzip	28433782	33028151	28433782	4594369	2444546	7304252	1782191	9086443	9128664	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_default.C_bzip
escherichia_coli.k32	1.0	local	13	5	default	rrr	28433782	33028151	28433782	4594369	2444546	7304252	1666611	8970863	9128664	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_default.C_rrr
escherichia_coli.k32	1.0	local	13	5	default	xz	28433782	33028151	28433782	4594369	2444546	7304252	1916064	9220316	9128664	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_default.C_xz
escherichia_coli.k32	1.0	local	13	5	ones	EliasFano	28433782	33028151	31356258	1671893	1381868	7304252	1907032	9211284	8623828	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_ones.C_EliasFano
escherichia_coli.k32	1.0	local	13	5	ones	bzip	28433782	33028151	31356258	1671893	1381868	7304252	1229442	8533694	8623828	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_ones.C_bzip
escherichia_coli.k32	1.0	local	13	5	ones	rrr	28433782	33028151	31356258	1671893	1381868	7304252	1161867	8466119	8623828	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_ones.C_rrr
escherichia_coli.k32	1.0	local	13	5	ones	xz	28433782	33028151	31356258	1671893	1381868	7304252	1468616	8772868	8623828	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_ones.C_xz
escherichia_coli.k32	1.0	local	13	5	runs	EliasFano	28433782	33028151	31143883	1884268	1289317	7304252	1815424	9119676	8598696	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_runs.C_EliasFano
escherichia_coli.k32	1.0	local	13	5	runs	bzip	28433782	33028151	31143883	1884268	1289317	7304252	1217960	8522212	8598696	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_runs.C_bzip
escherichia_coli.k32	1.0	local	13	5	runs	rrr	28433782	33028151	31143883	1884268	1289317	7304252	1210163	8514415	8598696	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_runs.C_rrr
escherichia_coli.k32	1.0	local	13	5	runs	xz	28433782	33028151	31143883	1884268	1289317	7304252	1458244	8762496	8598696	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_runs.C_xz
escherichia_coli.k32	1.0	local	13	5	runsapprox	EliasFano	28433782	33028151	31356258	1671893	1381868	7304252	1907032	9211284	8623828	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_runsapprox.C_EliasFano
escherichia_coli.k32	1.0	local	13	5	runsapprox	bzip	28433782	33028151	31356258	1671893	1381868	7304252	1229442	8533694	8623828	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_runsapprox.C_bzip
escherichia_coli.k32	1.0	local	13	5	runsapprox	rrr	28433782	33028151	31356258	1671893	1381868	7304252	1161867	8466119	8623828	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_runsapprox.C_rrr
escherichia_coli.k32	1.0	local	13	5	runsapprox	xz	28433782	33028151	31356258	1671893	1381868	7304252	1468616	8772868	8623828	escherichia_coli.k32.r_1.0.S_local.k_13.d_5.M_runsapprox.C_xz
escherichia_coli.k32	0.000000001	global	15	na	default	EliasFano	1	15	1	14	1	80	8	88	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_default.C_EliasFano
escherichia_coli.k32	0.000000001	global	15	na	default	bzip	1	15	1	14	1	80	41	121	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_default.C_bzip
escherichia_coli.k32	0.000000001	global	15	na	default	rrr	1	15	1	14	1	80	91	171	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_default.C_rrr
escherichia_coli.k32	0.000000001	global	15	na	default	xz	1	15	1	14	1	80	76	156	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_default.C_xz
escherichia_coli.k32	0.000000001	global	15	na	ones	EliasFano	1	15	1	14	1	80	8	88	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_ones.C_EliasFano
escherichia_coli.k32	0.000000001	global	15	na	ones	bzip	1	15	1	14	1	80	41	121	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_ones.C_bzip
escherichia_coli.k32	0.000000001	global	15	na	ones	rrr	1	15	1	14	1	80	91	171	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_ones.C_rrr
escherichia_coli.k32	0.000000001	global	15	na	ones	xz	1	15	1	14	1	80	76	156	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_ones.C_xz
escherichia_coli.k32	0.000000001	global	15	na	runs	EliasFano	1	15	1	14	1	80	8	88	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_runs.C_EliasFano
escherichia_coli.k32	0.000000001	global	15	na	runs	bzip	1	15	1	14	1	80	41	121	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_runs.C_bzip
escherichia_coli.k32	0.000000001	global	15	na	runs	rrr	1	15	1	14	1	80	91	171	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_runs.C_rrr
escherichia_coli.k32	0.000000001	global	15	na	runs	xz	1	15	1	14	1	80	76	156	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_runs.C_xz
escherichia_coli.k32	0.000000001	global	15	na	runsapprox	EliasFano	1	15	1	14	1	80	8	88	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.000000001	global	15	na	runsapprox	bzip	1	15	1	14	1	80	41	121	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.000000001	global	15	na	runsapprox	rrr	1	15	1	14	1	80	91	171	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_runsapprox.C_rrr
escherichia_coli.k32	0.000000001	global	15	na	runsapprox	xz	1	15	1	14	1	80	76	156	80	escherichia_coli.k32.r_0.000000001.S_global.k_15.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.0001	global	15	na	default	EliasFano	9758	80402	9758	70644	9758	22532	8960	31492	27732	escherichia_coli.k32.r_0.0001.S_global.k_15.d_na.M_default.C_EliasFano
