pref	genome	rate	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
escherichia_coli.k32.r_0.05.S_global.k_17.d_na.M_default	escherichia_coli.k32	0.05	global	17	na	default	0.27	0.00	0.26	99%	1616	0	0	0.320171
escherichia_coli.k32.r_0.05.S_global.k_17.d_na.M_ones	escherichia_coli.k32	0.05	global	17	na	ones	11.18	0.06	11.09	99%	72260	60568	0	11.191474
escherichia_coli.k32.r_0.05.S_global.k_17.d_na.M_runs	escherichia_coli.k32	0.05	global	17	na	runs	27.46	0.30	27.12	99%	639132	0	0	27.470401
escherichia_coli.k32.r_0.05.S_global.k_17.d_na.M_runsapprox	escherichia_coli.k32	0.05	global	17	na	runsapprox	24.72	0.33	24.36	99%	639080	0	0	24.730717
escherichia_coli.k32.r_0.1.S_global.k_17.d_na.M_default	escherichia_coli.k32	0.1	global	17	na	default	0.55	0.01	0.52	99%	1616	0	0	0.625631
escherichia_coli.k32.r_0.1.S_global.k_17.d_na.M_ones	escherichia_coli.k32	0.1	global	17	na	ones	27.48	0.19	27.23	99%	141068	89824	0	27.489511
escherichia_coli.k32.r_0.1.S_global.k_17.d_na.M_runs	escherichia_coli.k32	0.1	global	17	na	runs	45.46	0.59	44.81	99%	1268864	12512	0	45.472911
escherichia_coli.k32.r_0.1.S_global.k_17.d_na.M_runsapprox	escherichia_coli.k32	0.1	global	17	na	runsapprox	43.43	0.55	42.81	99%	1268756	0	0	43.436893
escherichia_coli.k32.r_0.2.S_global.k_17.d_na.M_default	escherichia_coli.k32	0.2	global	17	na	default	0.74	0.02	0.72	100%	1616	0	0	0.844552
escherichia_coli.k32.r_0.2.S_global.k_17.d_na.M_ones	escherichia_coli.k32	0.2	global	17	na	ones	37.88	0.17	37.65	99%	278156	0	0	37.886054
escherichia_coli.k32.r_0.2.S_global.k_17.d_na.M_runs	escherichia_coli.k32	0.2	global	17	na	runs	111.52	2.20	109.17	99%	2514844	128992	0	111.527371
escherichia_coli.k32.r_0.2.S_global.k_17.d_na.M_runsapprox	escherichia_coli.k32	0.2	global	17	na	runsapprox	76.27	1.15	75.01	99%	2514860	32960	0	76.281063
escherichia_coli.k32.r_0.3.S_global.k_17.d_na.M_default	escherichia_coli.k32	0.3	global	17	na	default	1.03	0.03	0.99	99%	1616	0	0	1.233385
escherichia_coli.k32.r_0.3.S_global.k_17.d_na.M_ones	escherichia_coli.k32	0.3	global	17	na	ones	49.99	0.34	49.59	99%	552596	201512	0	49.994685
escherichia_coli.k32.r_0.3.S_global.k_17.d_na.M_runs	escherichia_coli.k32	0.3	global	17	na	runs	175.90	2.90	172.76	99%	4237728	0	0	175.908014
escherichia_coli.k32.r_0.3.S_global.k_17.d_na.M_runsapprox	escherichia_coli.k32	0.3	global	17	na	runsapprox	100.44	1.62	98.66	99%	4237728	0	0	100.449907
escherichia_coli.k32.r_0.4.S_global.k_17.d_na.M_default	escherichia_coli.k32	0.4	global	17	na	default	0.99	0.05	0.94	99%	1616	0	0	1.127077
escherichia_coli.k32.r_0.4.S_global.k_17.d_na.M_ones	escherichia_coli.k32	0.4	global	17	na	ones	58.15	0.28	57.81	99%	552596	0	0	58.163025
escherichia_coli.k32.r_0.4.S_global.k_17.d_na.M_runs	escherichia_coli.k32	0.4	global	17	na	runs	307.83	2.20	305.25	99%	4960220	122592	0	307.840131
escherichia_coli.k32.r_0.4.S_global.k_17.d_na.M_runsapprox	escherichia_coli.k32	0.4	global	17	na	runsapprox	125.41	1.98	123.25	99%	4960440	104976	0	125.41504
escherichia_coli.k32.r_0.5.S_global.k_17.d_na.M_default	escherichia_coli.k32	0.5	global	17	na	default	1.23	0.03	1.19	99%	1616	0	0	1.39148
escherichia_coli.k32.r_0.5.S_global.k_17.d_na.M_ones	escherichia_coli.k32	0.5	global	17	na	ones	61.81	0.44	61.27	99%	1101476	244112	0	61.818177
escherichia_coli.k32.r_0.5.S_global.k_17.d_na.M_runs	escherichia_coli.k32	0.5	global	17	na	runs	393.42	3.01	389.93	99%	7364824	0	0	393.432618
escherichia_coli.k32.r_0.5.S_global.k_17.d_na.M_runsapprox	escherichia_coli.k32	0.5	global	17	na	runsapprox	126.49	2.29	123.99	99%	7364852	0	0	126.493414
escherichia_coli.k32.r_0.6.S_global.k_17.d_na.M_default	escherichia_coli.k32	0.6	global	17	na	default	1.12	0.03	1.09	99%	1616	0	0	1.278004
escherichia_coli.k32.r_0.6.S_global.k_17.d_na.M_ones	escherichia_coli.k32	0.6	global	17	na	ones	65.95	0.55	65.30	99%	1101476	254200	0	65.956588
escherichia_coli.k32.r_0.6.S_global.k_17.d_na.M_runs	escherichia_coli.k32	0.6	global	17	na	runs	390.14	3.20	386.33	99%	8494892	0	0	390.154077
escherichia_coli.k32.r_0.6.S_global.k_17.d_na.M_runsapprox	escherichia_coli.k32	0.6	global	17	na	runsapprox	148.55	2.75	145.64	99%	8494892	0	0	148.564565
escherichia_coli.k32.r_0.7.S_global.k_17.d_na.M_default	escherichia_coli.k32	0.7	global	17	na	default	1.35	0.05	1.30	99%	1616	0	0	1.521563
escherichia_coli.k32.r_0.7.S_global.k_17.d_na.M_ones	escherichia_coli.k32	0.7	global	17	na	ones	71.80	0.49	71.15	99%	1101476	260288	0	71.80983
escherichia_coli.k32.r_0.7.S_global.k_17.d_na.M_runs	escherichia_coli.k32	0.7	global	17	na	runs	401.61	3.35	397.78	99%	8922800	0	0	401.616165
escherichia_coli.k32.r_0.7.S_global.k_17.d_na.M_runsapprox	escherichia_coli.k32	0.7	global	17	na	runsapprox	149.79	2.72	146.87	99%	8922868	0	0	149.800841
escherichia_coli.k32.r_0.8.S_global.k_17.d_na.M_default	escherichia_coli.k32	0.8	global	17	na	default	1.42	0.03	1.39	99%	1616	0	0	1.589936
escherichia_coli.k32.r_0.8.S_global.k_17.d_na.M_ones	escherichia_coli.k32	0.8	global	17	na	ones	71.38	0.41	70.80	99%	1101476	264136	0	71.390874
escherichia_coli.k32.r_0.8.S_global.k_17.d_na.M_runs	escherichia_coli.k32	0.8	global	17	na	runs	292.79	3.75	288.70	99%	9680464	0	0	292.794412
escherichia_coli.k32.r_0.8.S_global.k_17.d_na.M_runsapprox	escherichia_coli.k32	0.8	global	17	na	runsapprox	171.02	3.44	167.31	99%	9680476	0	0	171.028933
escherichia_coli.k32.r_0.9.S_global.k_17.d_na.M_default	escherichia_coli.k32	0.9	global	17	na	default	1.22	0.05	1.17	99%	1616	0	0	1.389557
escherichia_coli.k32.r_0.9.S_global.k_17.d_na.M_ones	escherichia_coli.k32	0.9	global	17	na	ones	77.79	0.71	76.82	99%	2199236	0	0	77.803699
escherichia_coli.k32.r_0.9.S_global.k_17.d_na.M_runs	escherichia_coli.k32	0.9	global	17	na	runs	184.14	4.25	179.61	99%	13632808	266776	0	184.147243
escherichia_coli.k32.r_0.9.S_global.k_17.d_na.M_runsapprox	escherichia_coli.k32	0.9	global	17	na	runsapprox	174.34	4.14	170.00	99%	13632752	0	0	174.351541
escherichia_coli.k32.r_1.0.S_global.k_17.d_na.M_default	escherichia_coli.k32	1.0	global	17	na	default	1.36	0.04	1.31	99%	1616	16	0	1.535901
escherichia_coli.k32.r_1.0.S_global.k_17.d_na.M_ones	escherichia_coli.k32	1.0	global	17	na	ones	72.21	0.56	71.55	99%	2199192	268768	0	72.218051
escherichia_coli.k32.r_1.0.S_global.k_17.d_na.M_runs	escherichia_coli.k32	1.0	global	17	na	runs	185.29	4.72	180.27	99%	14355696	0	0	185.300133
escherichia_coli.k32.r_1.0.S_global.k_17.d_na.M_runsapprox	escherichia_coli.k32	1.0	global	17	na	runsapprox	170.04	3.65	166.13	99%	14355700	0	0	170.044442
escherichia_coli.k32.r_0.000000001.S_local.k_17.d_1.M_default	escherichia_coli.k32	0.000000001	local	17	1	default	0.00	0.00	0.00	66%	1332	0	0	0.008807
escherichia_coli.k32.r_0.000000001.S_local.k_17.d_1.M_ones	escherichia_coli.k32	0.000000001	local	17	1	ones	0.00	0.00	0.00	75%	4056	8	0	0.007749
escherichia_coli.k32.r_0.000000001.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	0.000000001	local	17	1	runsapprox	0.00	0.00	0.00	100%	4232	0	0	0.007594
escherichia_coli.k32.r_0.0001.S_local.k_17.d_1.M_default	escherichia_coli.k32	0.0001	local	17	1	default	0.00	0.00	0.00	100%	1436	0	0	0.009519
escherichia_coli.k32.r_0.0001.S_local.k_17.d_1.M_ones	escherichia_coli.k32	0.0001	local	17	1	ones	0.06	0.00	0.04	72%	4220	416	0	0.06899
escherichia_coli.k32.r_0.0001.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	0.0001	local	17	1	runsapprox	0.06	0.00	0.05	81%	5212	0	0	0.068742
escherichia_coli.k32.r_0.001.S_local.k_17.d_1.M_default	escherichia_coli.k32	0.001	local	17	1	default	0.02	0.00	0.02	96%	1612	0	0	0.035714
escherichia_coli.k32.r_0.001.S_local.k_17.d_1.M_ones	escherichia_coli.k32	0.001	local	17	1	ones	0.28	0.01	0.26	96%	6244	4120	0	0.293535
escherichia_coli.k32.r_0.001.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	0.001	local	17	1	runsapprox	0.43	0.01	0.41	99%	18592	0	0	0.436502
escherichia_coli.k32.r_0.01.S_local.k_17.d_1.M_default	escherichia_coli.k32	0.01	local	17	1	default	0.21	0.02	0.18	99%	1616	0	0	0.24449
escherichia_coli.k32.r_0.01.S_local.k_17.d_1.M_ones	escherichia_coli.k32	0.01	local	17	1	ones	4.93	0.04	4.85	99%	21084	40808	0	4.939603
escherichia_coli.k32.r_0.01.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	0.01	local	17	1	runsapprox	8.43	0.10	8.31	99%	142028	0	0	8.435886
escherichia_coli.k32.r_0.05.S_local.k_17.d_1.M_default	escherichia_coli.k32	0.05	local	17	1	default	0.87	0.02	0.85	99%	1616	0	0	0.993904
escherichia_coli.k32.r_0.05.S_local.k_17.d_1.M_ones	escherichia_coli.k32	0.05	local	17	1	ones	38.07	0.23	37.76	99%	72256	195488	0	38.082576
escherichia_coli.k32.r_0.05.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	0.05	local	17	1	runsapprox	64.84	0.49	64.25	99%	646128	0	0	64.845734
escherichia_coli.k32.r_0.1.S_local.k_17.d_1.M_default	escherichia_coli.k32	0.1	local	17	1	default	1.78	0.04	1.73	99%	1616	0	0	1.987531
escherichia_coli.k32.r_0.1.S_local.k_17.d_1.M_ones	escherichia_coli.k32	0.1	local	17	1	ones	75.04	0.32	74.63	99%	141068	369960	0	75.046133
escherichia_coli.k32.r_0.1.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	0.1	local	17	1	runsapprox	136.92	0.78	135.99	99%	1294204	0	0	136.925408
escherichia_coli.k32.r_0.2.S_local.k_17.d_1.M_default	escherichia_coli.k32	0.2	local	17	1	default	2.87	0.09	2.77	99%	1616	0	0	3.238588
escherichia_coli.k32.r_0.2.S_local.k_17.d_1.M_ones	escherichia_coli.k32	0.2	local	17	1	ones	167.87	0.62	167.05	99%	278160	658536	0	167.879456
escherichia_coli.k32.r_0.2.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	0.2	local	17	1	runsapprox	305.26	2.19	302.47	99%	2602992	0	0	305.264998
escherichia_coli.k32.r_0.3.S_local.k_17.d_1.M_default	escherichia_coli.k32	0.3	local	17	1	default	3.81	0.13	3.68	99%	1616	0	0	4.309559
escherichia_coli.k32.r_0.3.S_local.k_17.d_1.M_ones	escherichia_coli.k32	0.3	local	17	1	ones	199.43	0.80	198.41	99%	552592	845336	0	199.443208
escherichia_coli.k32.r_0.3.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	0.3	local	17	1	runsapprox	325.13	2.18	322.54	99%	4342444	0	0	325.135582
escherichia_coli.k32.r_0.4.S_local.k_17.d_1.M_default	escherichia_coli.k32	0.4	local	17	1	default	4.48	0.12	4.35	99%	1616	0	0	5.058395
escherichia_coli.k32.r_0.4.S_local.k_17.d_1.M_ones	escherichia_coli.k32	0.4	local	17	1	ones	1830.98	0.86	1827.39	99%	552600	0	0	1830.99036
escherichia_coli.k32.r_0.4.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	0.4	local	17	1	runsapprox	2171.92	3.63	2165.02	99%	5215552	982664	0	2171.931703
escherichia_coli.k32.r_0.5.S_local.k_17.d_1.M_default	escherichia_coli.k32	0.5	local	17	1	default	4.81	0.11	4.69	99%	1616	0	0	5.411146
escherichia_coli.k32.r_0.5.S_local.k_17.d_1.M_ones	escherichia_coli.k32	0.5	local	17	1	ones	266.74	1.23	265.20	99%	1101480	1073176	0	266.753859
escherichia_coli.k32.r_0.5.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	0.5	local	17	1	runsapprox	454.83	3.01	451.37	99%	7692712	0	0	454.836077
escherichia_coli.k32.r_0.6.S_local.k_17.d_1.M_default	escherichia_coli.k32	0.6	local	17	1	default	4.68	0.11	4.56	99%	1616	0	0	5.269521
escherichia_coli.k32.r_0.6.S_local.k_17.d_1.M_ones	escherichia_coli.k32	0.6	local	17	1	ones	1026.27	0.87	1023.92	99%	1101456	0	0	1026.280545
escherichia_coli.k32.r_0.6.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	0.6	local	17	1	runsapprox	1321.35	4.00	1315.41	99%	8700796	929864	0	1321.357575
escherichia_coli.k32.r_0.7.S_local.k_17.d_1.M_default	escherichia_coli.k32	0.7	local	17	1	default	4.44	0.09	4.34	99%	1616	0	0	5.017163
escherichia_coli.k32.r_0.7.S_local.k_17.d_1.M_ones	escherichia_coli.k32	0.7	local	17	1	ones	1776.09	1.09	1772.85	99%	1101480	150240	0	1776.103204
escherichia_coli.k32.r_0.7.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	0.7	local	17	1	runsapprox	2121.14	4.34	2113.45	99%	9303504	845336	0	2121.150696
escherichia_coli.k32.r_0.8.S_local.k_17.d_1.M_default	escherichia_coli.k32	0.8	local	17	1	default	4.50	0.12	4.36	99%	1616	0	0	5.088254
escherichia_coli.k32.r_0.8.S_local.k_17.d_1.M_ones	escherichia_coli.k32	0.8	local	17	1	ones	1227.59	1.15	1224.53	99%	1101480	846408	0	1227.597035
escherichia_coli.k32.r_0.8.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	0.8	local	17	1	runsapprox	1854.94	6.51	1846.23	99%	10015880	0	0	1854.949432
escherichia_coli.k32.r_0.9.S_local.k_17.d_1.M_default	escherichia_coli.k32	0.9	local	17	1	default	2.78	0.06	2.71	99%	1616	0	0	3.146929
escherichia_coli.k32.r_0.9.S_local.k_17.d_1.M_ones	escherichia_coli.k32	0.9	local	17	1	ones	301.83	1.19	300.29	99%	2199116	636304	0	301.843122
escherichia_coli.k32.r_0.9.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	0.9	local	17	1	runsapprox	471.33	6.88	463.95	99%	13858464	0	0	471.339705
escherichia_coli.k32.r_1.0.S_local.k_17.d_1.M_default	escherichia_coli.k32	1.0	local	17	1	default	1.80	0.05	1.74	99%	1616	0	0	2.028573
escherichia_coli.k32.r_1.0.S_local.k_17.d_1.M_ones	escherichia_coli.k32	1.0	local	17	1	ones	141.17	2.55	138.42	99%	2199364	123568	0	141.173745
escherichia_coli.k32.r_1.0.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	1.0	local	17	1	runsapprox	293.77	14.47	278.90	99%	14395472	324720	0	293.775276
escherichia_coli.k32.r_0.000000001.S_local.k_17.d_2.M_default	escherichia_coli.k32	0.000000001	local	17	2	default	0.00	0.00	0.00	100%	1332	0	0	0.008485
escherichia_coli.k32.r_0.000000001.S_local.k_17.d_2.M_ones	escherichia_coli.k32	0.000000001	local	17	2	ones	0.00	0.00	0.00	50%	4056	8	0	0.008028
escherichia_coli.k32.r_0.000000001.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	0.000000001	local	17	2	runsapprox	0.00	0.00	0.00	100%	4232	0	0	0.006142
escherichia_coli.k32.r_0.0001.S_local.k_17.d_2.M_default	escherichia_coli.k32	0.0001	local	17	2	default	0.00	0.00	0.00	100%	1436	0	0	0.011224
escherichia_coli.k32.r_0.0001.S_local.k_17.d_2.M_ones	escherichia_coli.k32	0.0001	local	17	2	ones	0.05	0.00	0.04	70%	4220	416	0	0.061168
escherichia_coli.k32.r_0.0001.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	0.0001	local	17	2	runsapprox	0.05	0.00	0.05	100%	5212	0	0	0.062743
escherichia_coli.k32.r_0.001.S_local.k_17.d_2.M_default	escherichia_coli.k32	0.001	local	17	2	default	0.02	0.00	0.02	96%	1612	0	0	0.035061
escherichia_coli.k32.r_0.001.S_local.k_17.d_2.M_ones	escherichia_coli.k32	0.001	local	17	2	ones	0.35	0.00	0.32	90%	6244	4120	0	0.36071
escherichia_coli.k32.r_0.001.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	0.001	local	17	2	runsapprox	0.51	0.01	0.49	99%	18588	0	0	0.51995
escherichia_coli.k32.r_0.01.S_local.k_17.d_2.M_default	escherichia_coli.k32	0.01	local	17	2	default	0.20	0.00	0.20	100%	1616	0	0	0.243258
escherichia_coli.k32.r_0.01.S_local.k_17.d_2.M_ones	escherichia_coli.k32	0.01	local	17	2	ones	4.81	0.02	4.76	99%	21084	40264	0	4.818291
escherichia_coli.k32.r_0.01.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	0.01	local	17	2	runsapprox	7.53	0.11	7.41	99%	141600	0	0	7.539282
escherichia_coli.k32.r_0.05.S_local.k_17.d_2.M_default	escherichia_coli.k32	0.05	local	17	2	default	0.93	0.03	0.89	99%	1616	0	0	1.062834
escherichia_coli.k32.r_0.05.S_local.k_17.d_2.M_ones	escherichia_coli.k32	0.05	local	17	2	ones	35.57	0.23	35.25	99%	72260	183304	0	35.575952
escherichia_coli.k32.r_0.05.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	0.05	local	17	2	runsapprox	60.08	0.49	59.49	99%	643384	0	0	60.090079
escherichia_coli.k32.r_0.1.S_local.k_17.d_2.M_default	escherichia_coli.k32	0.1	local	17	2	default	1.67	0.03	1.63	99%	1616	0	0	1.874347
escherichia_coli.k32.r_0.1.S_local.k_17.d_2.M_ones	escherichia_coli.k32	0.1	local	17	2	ones	81.08	0.47	80.44	99%	141068	326760	0	81.086843
escherichia_coli.k32.r_0.1.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	0.1	local	17	2	runsapprox	135.56	1.15	134.17	99%	1284160	0	0	135.573112
escherichia_coli.k32.r_0.2.S_local.k_17.d_2.M_default	escherichia_coli.k32	0.2	local	17	2	default	2.30	0.04	2.25	99%	1616	0	0	2.59704
escherichia_coli.k32.r_0.2.S_local.k_17.d_2.M_ones	escherichia_coli.k32	0.2	local	17	2	ones	612.18	0.35	611.10	99%	278156	0	0	612.188863
escherichia_coli.k32.r_0.2.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	0.2	local	17	2	runsapprox	822.11	1.80	819.24	99%	2562708	0	0	822.11839
escherichia_coli.k32.r_0.3.S_local.k_17.d_2.M_default	escherichia_coli.k32	0.3	local	17	2	default	3.22	0.06	3.15	99%	1616	0	0	3.609922
escherichia_coli.k32.r_0.3.S_local.k_17.d_2.M_ones	escherichia_coli.k32	0.3	local	17	2	ones	309.06	0.65	307.96	99%	552600	608144	0	309.070144
escherichia_coli.k32.r_0.3.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	0.3	local	17	2	runsapprox	422.36	1.77	419.98	99%	4284928	0	0	422.369108
escherichia_coli.k32.r_0.4.S_local.k_17.d_2.M_default	escherichia_coli.k32	0.4	local	17	2	default	3.37	0.06	3.31	99%	1616	0	0	3.778404
escherichia_coli.k32.r_0.4.S_local.k_17.d_2.M_ones	escherichia_coli.k32	0.4	local	17	2	ones	1123.76	0.85	1121.61	99%	552596	36016	0	1123.768629
escherichia_coli.k32.r_0.4.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	0.4	local	17	2	runsapprox	1378.26	3.39	1372.92	99%	5073996	214136	0	1378.270155
escherichia_coli.k32.r_0.5.S_local.k_17.d_2.M_default	escherichia_coli.k32	0.5	local	17	2	default	3.06	0.09	2.96	99%	1616	0	0	3.435587
escherichia_coli.k32.r_0.5.S_local.k_17.d_2.M_ones	escherichia_coli.k32	0.5	local	17	2	ones	285.13	0.84	283.90	99%	1101480	631816	0	285.134306
escherichia_coli.k32.r_0.5.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	0.5	local	17	2	runsapprox	420.53	2.23	417.74	99%	7495364	0	0	420.53849
escherichia_coli.k32.r_0.6.S_local.k_17.d_2.M_default	escherichia_coli.k32	0.6	local	17	2	default	3.01	0.05	2.95	99%	1616	0	0	3.367333
escherichia_coli.k32.r_0.6.S_local.k_17.d_2.M_ones	escherichia_coli.k32	0.6	local	17	2	ones	343.14	0.73	342.01	99%	1101412	578776	0	343.150215
escherichia_coli.k32.r_0.6.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	0.6	local	17	2	runsapprox	496.69	4.83	491.15	99%	8546688	0	0	496.698974
escherichia_coli.k32.r_0.7.S_local.k_17.d_2.M_default	escherichia_coli.k32	0.7	local	17	2	default	2.63	0.09	2.54	99%	1616	0	0	2.946433
escherichia_coli.k32.r_0.7.S_local.k_17.d_2.M_ones	escherichia_coli.k32	0.7	local	17	2	ones	297.64	0.71	296.56	99%	1101392	506896	0	297.646827
escherichia_coli.k32.r_0.7.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	0.7	local	17	2	runsapprox	499.29	11.16	487.43	99%	9035772	0	0	499.299965
escherichia_coli.k32.r_0.8.S_local.k_17.d_2.M_default	escherichia_coli.k32	0.8	local	17	2	default	2.20	0.06	2.13	99%	1616	0	0	2.479237
escherichia_coli.k32.r_0.8.S_local.k_17.d_2.M_ones	escherichia_coli.k32	0.8	local	17	2	ones	190.70	0.58	189.87	99%	1101460	431040	0	190.71185
escherichia_coli.k32.r_0.8.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	0.8	local	17	2	runsapprox	389.46	4.41	384.60	99%	9763680	0	0	389.469993
escherichia_coli.k32.r_0.9.S_local.k_17.d_2.M_default	escherichia_coli.k32	0.9	local	17	2	default	1.86	0.03	1.83	99%	1616	0	0	2.137301
escherichia_coli.k32.r_0.9.S_local.k_17.d_2.M_ones	escherichia_coli.k32	0.9	local	17	2	ones	126.50	1.39	124.94	99%	2199128	2976	0	126.507467
escherichia_coli.k32.r_0.9.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	0.9	local	17	2	runsapprox	254.02	9.46	244.27	99%	13677548	416288	0	254.025324
escherichia_coli.k32.r_1.0.S_local.k_17.d_2.M_default	escherichia_coli.k32	1.0	local	17	2	default	1.37	0.01	1.35	99%	1616	0	0	1.577317
escherichia_coli.k32.r_1.0.S_local.k_17.d_2.M_ones	escherichia_coli.k32	1.0	local	17	2	ones	84.92	0.61	84.16	99%	2199180	326216	0	84.928785
escherichia_coli.k32.r_1.0.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	1.0	local	17	2	runsapprox	201.47	4.38	196.82	99%	14363364	0	0	201.4835
escherichia_coli.k32.r_0.000000001.S_local.k_17.d_3.M_default	escherichia_coli.k32	0.000000001	local	17	3	default	0.00	0.00	0.00	66%	1332	0	0	0.008581
escherichia_coli.k32.r_0.000000001.S_local.k_17.d_3.M_ones	escherichia_coli.k32	0.000000001	local	17	3	ones	0.00	0.00	0.00	50%	4056	8	0	0.007719
escherichia_coli.k32.r_0.000000001.S_local.k_17.d_3.M_runsapprox	escherichia_coli.k32	0.000000001	local	17	3	runsapprox	0.00	0.00	0.00	100%	4232	0	0	0.007568
escherichia_coli.k32.r_0.0001.S_local.k_17.d_3.M_default	escherichia_coli.k32	0.0001	local	17	3	default	0.00	0.00	0.00	85%	1436	0	0	0.012374
escherichia_coli.k32.r_0.0001.S_local.k_17.d_3.M_ones	escherichia_coli.k32	0.0001	local	17	3	ones	0.04	0.00	0.03	100%	4220	0	0	0.043391
escherichia_coli.k32.r_0.0001.S_local.k_17.d_3.M_runsapprox	escherichia_coli.k32	0.0001	local	17	3	runsapprox	0.05	0.00	0.05	96%	5212	416	0	0.057366
escherichia_coli.k32.r_0.001.S_local.k_17.d_3.M_default	escherichia_coli.k32	0.001	local	17	3	default	0.02	0.00	0.02	100%	1616	0	0	0.036386
escherichia_coli.k32.r_0.001.S_local.k_17.d_3.M_ones	escherichia_coli.k32	0.001	local	17	3	ones	0.31	0.01	0.27	92%	6244	4104	0	0.317014
escherichia_coli.k32.r_0.001.S_local.k_17.d_3.M_runsapprox	escherichia_coli.k32	0.001	local	17	3	runsapprox	0.42	0.03	0.39	99%	18588	0	0	0.431194
escherichia_coli.k32.r_0.01.S_local.k_17.d_3.M_default	escherichia_coli.k32	0.01	local	17	3	default	0.20	0.01	0.19	99%	1616	0	0	0.240657
escherichia_coli.k32.r_0.01.S_local.k_17.d_3.M_ones	escherichia_coli.k32	0.01	local	17	3	ones	5.32	0.04	5.25	99%	21084	39352	0	5.332618
escherichia_coli.k32.r_0.01.S_local.k_17.d_3.M_runsapprox	escherichia_coli.k32	0.01	local	17	3	runsapprox	9.33	0.10	9.21	99%	141560	0	0	9.336094
escherichia_coli.k32.r_0.05.S_local.k_17.d_3.M_default	escherichia_coli.k32	0.05	local	17	3	default	0.72	0.02	0.70	99%	1616	0	0	0.831351
escherichia_coli.k32.r_0.05.S_local.k_17.d_3.M_ones	escherichia_coli.k32	0.05	local	17	3	ones	35.92	0.20	35.66	99%	72260	166376	0	35.932476
escherichia_coli.k32.r_0.05.S_local.k_17.d_3.M_runsapprox	escherichia_coli.k32	0.05	local	17	3	runsapprox	60.35	0.45	59.82	99%	642232	0	0	60.355665
escherichia_coli.k32.r_0.1.S_local.k_17.d_3.M_default	escherichia_coli.k32	0.1	local	17	3	default	1.44	0.03	1.40	99%	1616	0	0	1.625634
escherichia_coli.k32.r_0.1.S_local.k_17.d_3.M_ones	escherichia_coli.k32	0.1	local	17	3	ones	182.56	0.45	181.82	99%	141068	277416	0	182.572891
escherichia_coli.k32.r_0.1.S_local.k_17.d_3.M_runsapprox	escherichia_coli.k32	0.1	local	17	3	runsapprox	304.61	0.84	303.36	99%	1279496	0	0	304.61863
escherichia_coli.k32.r_0.2.S_local.k_17.d_3.M_default	escherichia_coli.k32	0.2	local	17	3	default	2.06	0.05	2.01	99%	1616	0	0	2.311757
escherichia_coli.k32.r_0.2.S_local.k_17.d_3.M_ones	escherichia_coli.k32	0.2	local	17	3	ones	495.30	0.40	494.29	99%	278160	404056	0	495.312023
escherichia_coli.k32.r_0.2.S_local.k_17.d_3.M_runsapprox	escherichia_coli.k32	0.2	local	17	3	runsapprox	622.60	2.18	619.42	99%	2547696	0	0	622.610057
escherichia_coli.k32.r_0.3.S_local.k_17.d_3.M_default	escherichia_coli.k32	0.3	local	17	3	default	2.03	0.04	1.98	99%	1616	0	0	2.28144
escherichia_coli.k32.r_0.3.S_local.k_17.d_3.M_ones	escherichia_coli.k32	0.3	local	17	3	ones	196.67	0.55	195.89	99%	552600	455288	0	196.676069
